Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1311	3.0626e-002	9.7492e-002	4.3255e-002	8.23e-002
1312	1.5385e-002	0.1015	5.0718e-002	0.11017
1313	1.7872e-002	0.1015	5.1654e-002	0.1056
1314	2.2733e-002	0.1015	4.9771e-002	0.10821
1315	1.7864e-002	9.833e-002	5.1657e-002	9.6046e-002
1316	2.2328e-002	9.3697e-002	4.9969e-002	8.436e-002
1317	2.6239e-002	9.7492e-002	4.6049e-002	9.2636e-002
1318	1.6814e-002	9.7539e-002	5.0262e-002	9.7944e-002
1319	2.1875e-002	9.3689e-002	4.8275e-002	8.5519e-002
1320	5.1949e-003	0.1015	5.2745e-002	0.10596
1321	7.7765e-003	0.1015	5.412e-002	9.5205e-002
1322	1.2901e-002	0.1015	5.3162e-002	0.10044
1323	1.1806e-002	9.7539e-002	5.1668e-002	9.6491e-002
1324	7.1499e-003	9.4379e-002	5.2516e-002	8.5265e-002
1325	-5.1949e-003	0.1015	5.2745e-002	0.10585
1326	-2.6066e-003	0.1015	5.4629e-002	9.2245e-002
1327	2.6066e-003	0.1015	5.4629e-002	9.2185e-002
1328	-3.145e-003	9.6816e-002	5.2907e-002	9.1141e-002
1329	1.968e-003	9.4379e-002	5.2963e-002	8.372e-002
1330	-1.5385e-002	0.1015	5.0718e-002	0.1095
1331	-1.2901e-002	0.1015	5.3162e-002	0.10035
1332	-7.7765e-003	0.1015	5.412e-002	9.5516e-002
1333	-8.3156e-003	9.6816e-002	5.2344e-002	9.2722e-002
1334	-1.3491e-002	9.4379e-002	5.1254e-002	8.7247e-002
1335	-2.4984e-002	0.1015	4.6742e-002	0.10862
1336	-2.2733e-002	0.1015	4.9771e-002	0.10836
1337	-1.7872e-002	0.1015	5.1654e-002	0.10506
1338	-2.3152e-002	9.6816e-002	4.7676e-002	9.5516e-002
1339	-1.845e-002	9.4379e-002	4.9685e-002	8.8495e-002
1340	-3.3623e-002	0.1015	4.097e-002	8.3625e-002
1341	-3.1747e-002	0.1015	4.4578e-002	0.10056
1342	-2.7315e-002	0.1015	4.7322e-002	0.10769
1343	-2.7714e-002	9.6816e-002	4.5177e-002	9.0147e-002
1344	-3.2078e-002	9.4379e-002	4.219e-002	7.1794e-002
1345	-4.097e-002	0.1015	3.3623e-002	3.5319e-002
1346	-3.9615e-002	0.1015	3.777e-002	6.2615e-002
1347	-3.5763e-002	0.1015	4.1282e-002	8.4512e-002
1348	-3.769e-002	9.5142e-002	3.9688e-002	6.0869e-002
1349	-4.0298e-002	9.7088e-002	3.4425e-002	3.4693e-002
1350	-3.6059e-002	9.4379e-002	3.8842e-002	5.5025e-002
1351	-4.6742e-002	0.1015	2.4984e-002	-9.9045e-003
1352	-4.6053e-002	0.1015	2.9594e-002	1.0719e-002
1353	-4.2911e-002	0.1015	3.3755e-002	3.591e-002
1354	-4.3478e-002	9.7088e-002	3.031e-002	1.1834e-002
1355	-5.0718e-002	0.1015	1.5385e-002	-2.7152e-002
1356	-5.0825e-002	0.1015	2.0346e-002	-2.3921e-002
1357	-4.8501e-002	0.1015	2.5013e-002	-9.9128e-003
1358	-5.0862e-002	9.6411e-002	2.0252e-002	-2.1106e-002
1359	-4.6239e-002	9.7088e-002	2.5902e-002	-6.5024e-003
1360	-4.8617e-002	9.1377e-002	2.1104e-002	-1.6803e-002
1361	-5.2745e-002	9.5437e-002	5.1949e-003	-7.9367e-003
1362	-5.376e-002	0.1015	1.0361e-002	-2.1746e-002
1363	-5.2333e-002	0.1015	1.5375e-002	-2.7567e-002
1364	-5.2745e-002	9.8469e-002	5.1949e-003	-9.288e-003
1365	-5.237e-002	9.6411e-002	1.5281e-002	-2.2474e-002
1366	-5.3853e-002	9.3212e-002	9.8355e-003	-1.3622e-002
1367	-5.0452e-002	9.1377e-002	1.6237e-002	-1.825e-002
1368	-5.2625e-002	5.2625e-002	-6.2975e-003	-5.5069e-003
1369	-5.2625e-002	5.2625e-002	6.2975e-003	-7.1424e-003
1370	-5.475e-002	5.475e-002	-3.4694e-018	7.5493e-005
1371	-5.3e-002	5.6031e-002	0.	0.
1372	-5.455e-002	5.455e-002	3.3567e-003	-2.3643e-003
1373	-5.455e-002	5.455e-002	-3.3567e-003	-1.569e-003
1374	-5.7959e-002	5.2866e-002	-3.7603e-003	-3.297e-003
1375	-5.7973e-002	5.2895e-002	3.3377e-003	-4.0137e-003
1376	-5.3e-002	8.3312e-002	0.	0.
1377	-5.3e-002	9.2406e-002	0.	0.
1378	-5.4748e-002	9.0372e-002	-2.9906e-004	-1.0326e-003
1379	-5.4343e-002	8.6646e-002	-4.7802e-003	-5.2325e-003
1380	-5.4362e-002	8.7149e-002	4.6656e-003	-5.3846e-003
1381	-5.1333e-002	8.8936e-002	-1.3187e-002	-9.2643e-003
1382	-5.25e-002	8.1204e-002	-7.2654e-003	-4.6637e-003
1383	-5.18e-002	8.5315e-002	1.1213e-002	-1.0345e-002
1384	-5.3e-002	7.1188e-002	0.	0.
1385	-5.4325e-002	7.2782e-002	4.8802e-003	-2.4461e-003
1386	-5.4748e-002	8.431e-002	-2.9906e-004	-9.1174e-004
1387	-5.4746e-002	7.6299e-002	-4.7479e-004	-3.2997e-004
1388	-5.4343e-002	8.0584e-002	-4.7802e-003	-3.1361e-003
1389	-5.4362e-002	8.1087e-002	4.6656e-003	-4.4094e-003
1390	-5.25e-002	7.5142e-002	-7.2654e-003	-2.2858e-003
1391	-5.18e-002	7.9252e-002	1.1213e-002	-7.865e-003
1392	-5.252e-002	7.2541e-002	7.1179e-003	-3.6867e-003
1393	-5.263e-002	5.8324e-002	-6.2552e-003	-1.5138e-003
1394	-5.475e-002	6.0812e-002	-3.4694e-018	5.7315e-004
1395	-5.3e-002	6.2094e-002	0.	0.
1396	-5.455e-002	6.0612e-002	3.3567e-003	-3.1338e-004
1397	-5.455e-002	6.0612e-002	-3.3567e-003	1.0165e-004
1398	-5.4325e-002	6.672e-002	4.8802e-003	-1.1423e-003
1399	-5.3952e-002	6.5512e-002	-6.6651e-003	-1.2467e-004
1400	-5.4746e-002	7.0236e-002	-4.7479e-004	1.502e-006
1401	-5.25e-002	6.9079e-002	-7.2654e-003	-8.3251e-004
1402	-5.252e-002	6.6479e-002	7.1179e-003	-1.6835e-003
1403	-5.1761e-002	6.2922e-002	-1.1394e-002	-8.8064e-004
1404	0.	0.	-5.475e-002	-0.27585
1405	-2.2419e-003	2.2419e-003	-5.2953e-002	-0.28648
1406	2.3917e-003	2.3917e-003	-5.2946e-002	-0.28542
1407	2.3833e-003	2.3833e-003	-5.4649e-002	-0.26189
1408	4.7872e-003	-6.3372e-004	-5.2996e-002	-0.30348
1409	-2.0211e-003	-3.6123e-003	-5.2877e-002	-0.32387
1410	3.2014e-003	-6.134e-003	-5.2644e-002	-0.34152
1411	-9.2214e-003	9.2214e-003	-5.3968e-002	-0.22613
1412	-6.7081e-003	6.7081e-003	-5.2574e-002	-0.26138
1413	-1.115e-002	1.115e-002	-5.1814e-002	-0.23834
1414	-6.8466e-003	6.8466e-003	-5.4271e-002	-0.23766
1415	-2.08e-003	6.8466e-003	-5.4271e-002	-0.23772
1416	-1.0682e-002	5.0312e-003	-5.2761e-002	-0.26898
1417	-4.8225e-003	1.2458e-002	-5.278e-002	-0.22047
1418	-1.8306e-002	1.8306e-002	-5.1599e-002	-0.18678
1419	-1.555e-002	1.555e-002	-5.0667e-002	-0.21453
1420	-1.989e-002	1.989e-002	-4.9126e-002	-0.19064
1421	-1.5976e-002	1.5976e-002	-5.2314e-002	-0.19741
1422	-1.9928e-002	1.5503e-002	-5.0682e-002	-0.21153
1423	-1.4515e-002	2.1845e-002	-5.2653e-002	-0.15804
1424	-1.4654e-002	2.2907e-002	-5.0934e-002	-0.1635
1425	-2.7093e-002	2.7093e-002	-4.7577e-002	-0.14442
1426	-2.4147e-002	2.4147e-002	-4.718e-002	-0.1668
1427	-2.8297e-002	2.8297e-002	-4.4814e-002	-0.14228
1428	-2.4851e-002	2.4851e-002	-4.8724e-002	-0.15613
1429	-3.1476e-002	2.6347e-002	-4.5987e-002	-0.15232
1430	-3.2715e-002	2.0369e-002	-4.893e-002	-0.1822
1431	-2.6484e-002	1.9685e-002	-5.0503e-002	-0.1819
1432	-2.3225e-002	3.074e-002	-4.9406e-002	-0.11948
1433	-2.6743e-002	3.1571e-002	-4.5758e-002	-0.12008
1434	-1.9092e-002	2.7161e-002	-4.9442e-002	-0.14195
1435	-3.8038e-002	3.8038e-002	-3.6907e-002	-8.549e-002
1436	-3.5371e-002	3.5371e-002	-4.1791e-002	-9.9225e-002
1437	-3.2308e-002	3.2308e-002	-4.2014e-002	-0.11828
1438	-3.3277e-002	3.3277e-002	-4.3401e-002	-0.11082
1439	-3.5482e-002	3.0476e-002	-4.3361e-002	-0.12837
1440	-4.2608e-002	3.0333e-002	-4.3462e-002	-0.12723
1441	-3.8911e-002	3.1354e-002	-4.463e-002	-0.11968
1442	-3.0849e-002	3.5578e-002	-4.3097e-002	-9.7913e-002
1443	-3.441e-002	4.1239e-002	-4.0311e-002	-6.8954e-002
1444	-4.4704e-002	4.4704e-002	-2.8471e-002	-4.8651e-002
1445	-4.2831e-002	4.2831e-002	-3.4104e-002	-5.9398e-002
1446	-3.8982e-002	3.8982e-002	-3.807e-002	-7.9875e-002
1447	-4.9072e-002	4.2969e-002	-3.1027e-002	-5.8201e-002
1448	-5.2303e-002	3.9424e-002	-3.5422e-002	-7.7326e-002
1449	-4.6219e-002	3.4439e-002	-4.0286e-002	-0.1048
1450	-4.8016e-002	3.7584e-002	-3.9179e-002	-8.6334e-002
1451	-4.2795e-002	4.6946e-002	-3.1267e-002	-4.1144e-002
1452	-3.8188e-002	4.485e-002	-3.6751e-002	-5.1321e-002
1453	-4.9764e-002	4.9764e-002	-1.8234e-002	-2.1403e-002
1454	-4.9005e-002	4.9005e-002	-2.4414e-002	-2.9393e-002
1455	-4.582e-002	4.582e-002	-2.9414e-002	-4.4488e-002
1456	-5.206e-002	4.5987e-002	-2.6347e-002	-4.178e-002
1457	-4.5839e-002	4.9935e-002	-2.6604e-002	-2.7952e-002
1458	-4.7775e-002	5.4079e-002	-2.2947e-002	-1.4936e-002
1459	-5.3225e-002	5.3225e-002	-1.2833e-002	-8.7095e-003
1460	-5.1048e-002	5.1048e-002	-1.8809e-002	-1.8588e-002
1461	-5.263e-002	5.5293e-002	-6.2552e-003	-3.3987e-003
1462	-5.3812e-002	5.3812e-002	-9.5682e-003	-5.8046e-003
1463	-5.7221e-002	5.2053e-002	-9.9734e-003	-8.3378e-003
1464	-5.4103e-002	4.8661e-002	-2.1004e-002	-2.73e-002
1465	-5.7811e-002	5.1774e-002	-1.7232e-002	-1.5386e-002
1466	-5.3214e-002	5.8711e-002	-1.2877e-002	-3.1766e-003
1467	-5.0054e-002	5.6121e-002	-1.7423e-002	-7.7606e-003
1468	0.	0.	5.475e-002	-0.28708
1469	2.3917e-003	2.3917e-003	5.2946e-002	-0.29676
1470	-2.2419e-003	2.2419e-003	5.2953e-002	-0.29766
1471	2.3833e-003	2.3833e-003	5.4649e-002	-0.27314
1472	3.25e-003	0.	5.3e-002	-0.31095
1473	-3.25e-003	0.	5.3e-002	-0.31104
1474	-1.625e-003	-5.6882e-003	5.2694e-002	-0.34945
1475	3.1844e-003	-6.8419e-003	5.2557e-002	-0.35733
1476	-1.5209e-003	-3.4214e-003	5.4542e-002	-0.31164
1477	2.1176e-003	-6.6879e-003	5.3947e-002	-0.33938
1478	9.5173e-003	9.5173e-003	5.3916e-002	-0.2358
1479	1.1259e-002	4.7787e-003	5.2784e-002	-0.28073
1480	7.1545e-003	7.1545e-003	5.2515e-002	-0.2697
1481	1.1888e-002	1.1888e-002	5.165e-002	-0.24473
1482	1.1875e-002	1.1875e-002	5.3409e-002	-0.226
1483	1.5566e-002	8.9467e-003	5.4007e-002	-0.23971
1484	6.654e-003	1.4535e-002	5.2581e-002	-0.21982
1485	1.8883e-002	1.8883e-002	5.1387e-002	-0.19573
1486	1.657e-002	1.657e-002	5.0343e-002	-0.22046
1487	2.1178e-002	2.1178e-002	4.8585e-002	-0.19511
1488	2.1175e-002	2.1175e-002	5.0459e-002	-0.18553
1489	2.4036e-002	1.5852e-002	5.0574e-002	-0.2195
1490	1.6356e-002	2.4254e-002	5.2152e-002	-0.15849
1491	1.5178e-002	2.4518e-002	5.078e-002	-0.16623
1492	2.7918e-002	2.7918e-002	4.7087e-002	-0.15163
1493	2.5684e-002	2.5684e-002	4.6361e-002	-0.1693
1494	3.0055e-002	3.0055e-002	4.3654e-002	-0.14289
1495	3.0095e-002	3.0095e-002	4.5712e-002	-0.13981
1496	3.297e-002	2.7868e-002	4.5082e-002	-0.1552
1497	2.8537e-002	2.0572e-002	4.8845e-002	-0.19444
1498	2.5445e-002	3.2477e-002	4.8338e-002	-0.12308
1499	2.4668e-002	3.4382e-002	4.691e-002	-0.1146
1500	3.6381e-002	3.6381e-002	4.0891e-002	-0.10411
1501	3.4253e-002	3.4253e-002	4.0445e-002	-0.11732
1502	3.8235e-002	3.8235e-002	3.6703e-002	-9.3965e-002
1503	3.8371e-002	3.8371e-002	3.9035e-002	-9.3283e-002
1504	4.3209e-002	3.7542e-002	3.7411e-002	-9.8169e-002
1505	3.7162e-002	3.222e-002	4.2082e-002	-0.12915
1506	4.1313e-002	3.3744e-002	4.287e-002	-0.11754
1507	3.7116e-002	4.4066e-002	3.7834e-002	-6.5511e-002
1508	3.2776e-002	3.8866e-002	4.165e-002	-9.0916e-002
1509	4.6735e-002	4.6735e-002	2.4996e-002	-4.4766e-002
1510	4.7096e-002	4.7096e-002	2.7649e-002	-4.6283e-002
1511	4.391e-002	4.391e-002	3.2649e-002	-6.3063e-002
1512	4.1925e-002	4.1925e-002	3.2423e-002	-7.2228e-002
1513	4.689e-002	4.1311e-002	3.3202e-002	-7.6132e-002
1514	5.5394e-002	4.659e-002	2.5266e-002	-4.6404e-002
1515	4.0932e-002	4.7747e-002	3.3668e-002	-4.8874e-002
1516	4.4803e-002	5.3587e-002	2.8314e-002	-2.7367e-002
1517	5.1325e-002	5.1325e-002	1.3219e-002	-1.7568e-002
1518	5.2134e-002	5.2134e-002	1.6296e-002	-1.9913e-002
1519	4.9957e-002	4.9957e-002	2.2272e-002	-3.1622e-002
1520	5.8255e-002	4.9185e-002	1.9745e-002	-3.1132e-002
1521	5.0765e-002	5.753e-002	2.0498e-002	-1.4422e-002
1522	5.0437e-002	5.6423e-002	1.6282e-002	-1.302e-002
1523	4.776e-002	5.6448e-002	2.2978e-002	-1.7759e-002
1524	5.3e-002	5.3e-002	6.9389e-018	-4.6775e-003
1525	5.4537e-002	5.4537e-002	3.3565e-003	-3.3024e-003
1526	5.375e-002	5.375e-002	9.9782e-003	-9.7633e-003
1527	5.7835e-002	5.2893e-002	3.3633e-003	-5.4813e-003
1528	5.9871e-002	5.1241e-002	1.3543e-002	-1.7895e-002
1529	5.295e-002	5.804e-002	2.3044e-003	-1.8564e-003
1530	5.2057e-002	5.8039e-002	9.9524e-003	-6.1693e-003
1531	5.1325e-002	5.1325e-002	-1.3219e-002	-1.3816e-002
1532	5.4537e-002	5.4537e-002	-3.3565e-003	-2.8133e-003
1533	5.375e-002	5.375e-002	-9.9782e-003	-7.4061e-003
1534	5.7835e-002	5.2893e-002	-3.3633e-003	-4.5442e-003
1535	6.2385e-002	5.1696e-002	-1.1686e-002	-1.2909e-002
1536	6.0311e-002	5.3905e-002	-9.2981e-003	-6.6688e-003
1537	5.2815e-002	5.804e-002	-4.4207e-003	-1.8854e-003
1538	5.1825e-002	5.8185e-002	-1.1096e-002	-4.1352e-003
1539	4.6735e-002	4.6735e-002	-2.4996e-002	-3.8597e-002
1540	4.9957e-002	4.9957e-002	-2.2272e-002	-2.5643e-002
1541	5.2134e-002	5.2134e-002	-1.6296e-002	-1.5109e-002
1542	6.0769e-002	4.9865e-002	-1.7958e-002	-2.2862e-002
1543	5.3664e-002	4.6958e-002	-2.4575e-002	-3.7667e-002
1544	5.8712e-002	4.9597e-002	-2.2969e-002	-2.7514e-002
1545	5.0819e-002	5.696e-002	-2.0367e-002	-9.7047e-003
1546	5.0066e-002	5.6569e-002	-1.7389e-002	-8.7113e-003
1547	4.6557e-002	5.4066e-002	-2.5327e-002	-1.7693e-002
1548	4.391e-002	4.391e-002	-3.2649e-002	-5.5228e-002
1549	4.7096e-002	4.7096e-002	-2.7649e-002	-3.9504e-002
1550	4.1925e-002	4.1925e-002	-3.2423e-002	-6.4678e-002
1551	4.6796e-002	4.1219e-002	-3.3317e-002	-6.9013e-002
1552	5.0803e-002	4.3823e-002	-2.9809e-002	-5.4822e-002
1553	4.1219e-002	4.6796e-002	-3.3317e-002	-4.366e-002
1554	4.3338e-002	5.1206e-002	-3.051e-002	-2.7484e-002
1555	3.6381e-002	3.6381e-002	-4.0891e-002	-9.4433e-002
1556	3.8235e-002	3.8235e-002	-3.6703e-002	-8.5017e-002
1557	3.4253e-002	3.4253e-002	-4.0445e-002	-0.10765
1558	3.8371e-002	3.8371e-002	-3.9035e-002	-8.3823e-002
1559	4.3115e-002	3.7438e-002	-3.7515e-002	-9.0039e-002
1560	3.8865e-002	3.2776e-002	-4.165e-002	-0.11597
1561	3.7438e-002	4.3115e-002	-3.7515e-002	-6.046e-002
1562	3.2754e-002	3.8832e-002	-4.1667e-002	-8.1585e-002
1563	2.7918e-002	2.7918e-002	-4.7087e-002	-0.14057
1564	3.0055e-002	3.0055e-002	-4.3654e-002	-0.13261
1565	2.5684e-002	2.5684e-002	-4.6361e-002	-0.15819
1566	3.0095e-002	3.0095e-002	-4.5712e-002	-0.12875
1567	3.341e-002	2.4329e-002	-4.7086e-002	-0.16245
1568	3.3474e-002	2.5734e-002	-4.8208e-002	-0.14963
1569	2.6071e-002	3.2446e-002	-4.805e-002	-0.11255
1570	2.8441e-002	3.4641e-002	-4.4723e-002	-0.10367
1571	2.3933e-002	3.3178e-002	-4.7289e-002	-0.11012
1572	1.8883e-002	1.8883e-002	-5.1387e-002	-0.18451
1573	2.1178e-002	2.1178e-002	-4.8585e-002	-0.184
1574	1.657e-002	1.657e-002	-5.0343e-002	-0.2095
1575	2.1175e-002	2.1175e-002	-5.0459e-002	-0.17436
1576	2.1502e-002	1.6766e-002	-5.0278e-002	-0.20501
1577	1.3922e-002	2.3564e-002	-5.1139e-002	-0.15872
1578	9.5173e-003	9.5173e-003	-5.3916e-002	-0.22461
1579	1.1888e-002	1.1888e-002	-5.165e-002	-0.23379
1580	7.1545e-003	7.1545e-003	-5.2515e-002	-0.25825
1581	1.1875e-002	1.1875e-002	-5.3409e-002	-0.21464
1582	9.5465e-003	4.1472e-003	-5.2837e-002	-0.2734
1583	1.6538e-002	7.1366e-003	-5.2517e-002	-0.25526
1584	1.5635e-002	8.8499e-003	-5.4021e-002	-0.22876
1585	4.4355e-003	1.2754e-002	-5.2814e-002	-0.21735
1586	-4.9764e-002	4.9764e-002	1.8234e-002	-2.5683e-002
1587	-5.1048e-002	5.1048e-002	1.8809e-002	-2.3012e-002
1588	-5.3225e-002	5.3225e-002	1.2833e-002	-1.2092e-002
1589	-5.263e-002	5.5293e-002	6.2552e-003	-4.7467e-003
1590	-5.3812e-002	5.3812e-002	9.5682e-003	-8.0893e-003
1591	-5.4464e-002	5.031e-002	1.6669e-002	-2.1992e-002
1592	-5.7235e-002	5.2131e-002	9.5571e-003	-1.0169e-002
1593	-4.9777e-002	5.5249e-002	1.8199e-002	-1.4362e-002
1594	-5.1313e-002	5.9678e-002	1.3267e-002	-5.9989e-003
1595	-4.4642e-002	4.4642e-002	2.8567e-002	-5.6014e-002
1596	-4.582e-002	4.582e-002	2.9414e-002	-5.1741e-002
1597	-4.9005e-002	4.9005e-002	2.4414e-002	-3.5097e-002
1598	-5.2422e-002	4.8114e-002	2.2226e-002	-3.5265e-002
1599	-5.3024e-002	4.4937e-002	2.8101e-002	-5.4828e-002
1600	-5.1262e-002	4.5824e-002	2.9408e-002	-5.1977e-002
1601	-4.7008e-002	5.1493e-002	2.7808e-002	-3.0425e-002
1602	-4.7412e-002	5.3206e-002	2.3687e-002	-2.3079e-002
1603	-4.4715e-002	5.2265e-002	2.8453e-002	-2.8768e-002
1604	-3.7974e-002	3.7974e-002	3.6972e-002	-9.4608e-002
1605	-3.8982e-002	3.8982e-002	3.807e-002	-8.9183e-002
1606	-4.2831e-002	4.2831e-002	3.4104e-002	-6.8065e-002
1607	-5.0036e-002	4.1741e-002	3.2661e-002	-7.331e-002
1608	-4.4893e-002	3.8158e-002	3.6783e-002	-9.4162e-002
1609	-4.8274e-002	4.2836e-002	3.4098e-002	-6.7975e-002
1610	-4.1483e-002	4.9277e-002	3.2987e-002	-4.1034e-002
1611	-3.7273e-002	4.6414e-002	3.7679e-002	-5.4249e-002
1612	-3.5371e-002	3.5371e-002	4.1791e-002	-0.10941
1613	-3.2308e-002	3.2308e-002	4.2014e-002	-0.1284
1614	-3.3277e-002	3.3277e-002	4.3401e-002	-0.12124
1615	-3.6567e-002	3.0668e-002	4.3226e-002	-0.13748
1616	-4.1282e-002	3.4377e-002	4.0339e-002	-0.11582
1617	-3.08e-002	3.6705e-002	4.3132e-002	-0.10229
1618	-3.3409e-002	4.2804e-002	4.1144e-002	-7.198e-002
1619	-2.7093e-002	2.7093e-002	4.7577e-002	-0.15533
1620	-2.8297e-002	2.8297e-002	4.4814e-002	-0.15283
1621	-2.4147e-002	2.4147e-002	4.718e-002	-0.17781
1622	-2.4851e-002	2.4851e-002	4.8724e-002	-0.16694
1623	-3.256e-002	2.655e-002	4.587e-002	-0.16178
1624	-2.719e-002	1.963e-002	4.9231e-002	-0.19915
1625	-2.2624e-002	2.9833e-002	4.7929e-002	-0.13887
1626	-1.8306e-002	1.8306e-002	5.1599e-002	-0.19777
1627	-1.989e-002	1.989e-002	4.9126e-002	-0.2019
1628	-1.555e-002	1.555e-002	5.0667e-002	-0.22552
1629	-1.5976e-002	1.5976e-002	5.2314e-002	-0.20839
1630	-2.2937e-002	1.5208e-002	5.0771e-002	-0.22277
1631	-2.0028e-002	1.5499e-002	5.2434e-002	-0.21014
1632	-1.3436e-002	2.2238e-002	5.1269e-002	-0.17709
1633	-9.2214e-003	9.2214e-003	5.3968e-002	-0.23711
1634	-1.0963e-002	4.4793e-003	5.281e-002	-0.2826
1635	-1.115e-002	1.115e-002	5.1814e-002	-0.24862
1636	-6.7081e-003	6.7081e-003	5.2574e-002	-0.27247
1637	-6.8466e-003	6.8466e-003	5.4271e-002	-0.24893
1638	-7.7133e-003	4.4793e-003	5.281e-002	-0.28387
1639	-2.5973e-003	1.4239e-002	5.2936e-002	-0.21797
1640	0.104	-5.6259e-002	-5.2132e-003	-0.88928
1641	0.104	-5.6259e-002	5.2132e-003	-0.89088
1642	0.104	-5.475e-002	-1.6636e-017	-0.86629
1643	0.10053	-5.65e-002	0.	-0.893
1644	0.104	-5.4343e-002	-1.5462e-002	-0.85915
1645	0.104	-5.376e-002	-1.0361e-002	-0.85062
1646	0.104	-5.4269e-002	-5.1909e-003	-0.85823
1647	0.10053	-5.6259e-002	-5.2132e-003	-0.88817
1648	9.9316e-002	-5.3281e-002	-1.236e-002	-0.84395
1649	9.6879e-002	-5.4196e-002	-7.1576e-003	-0.85741
1650	9.9011e-002	-5.4498e-002	-1.4907e-002	-0.8605
1651	0.104	-5.0577e-002	-2.5184e-002	-0.80279
1652	0.104	-5.0825e-002	-2.0346e-002	-0.80884
1653	0.104	-5.2333e-002	-1.5375e-002	-0.83029
1654	9.9316e-002	-5.1854e-002	-1.7374e-002	-0.82349
1655	9.9011e-002	-5.289e-002	-1.9872e-002	-0.83625
1656	0.104	-4.5088e-002	-3.4049e-002	-0.72611
1657	0.104	-4.6053e-002	-2.9594e-002	-0.74418
1658	0.104	-4.8501e-002	-2.5013e-002	-0.77678
1659	9.9316e-002	-4.4845e-002	-3.1258e-002	-0.72861
1660	9.6879e-002	-4.7681e-002	-2.6802e-002	-0.76573
1661	9.9011e-002	-5.0831e-002	-2.4667e-002	-0.80555
1662	9.852e-002	-4.6612e-002	-3.193e-002	-0.74654
1663	0.104	-3.8064e-002	-4.1754e-002	-0.63617
1664	0.104	-3.9615e-002	-3.777e-002	-0.66322
1665	0.104	-4.2911e-002	-3.3755e-002	-0.70414
1666	9.9316e-002	-4.1703e-002	-3.5418e-002	-0.68865
1667	9.6879e-002	-3.8173e-002	-3.9109e-002	-0.6462
1668	9.852e-002	-4.3467e-002	-3.6095e-002	-0.70434
1669	9.6561e-002	-3.9024e-002	-4.0858e-002	-0.64803
1670	0.104	-2.9743e-002	-4.8037e-002	-0.54082
1671	0.104	-3.1747e-002	-4.4578e-002	-0.57349
1672	0.104	-3.5763e-002	-4.1282e-002	-0.61849
1673	0.10059	-3.0985e-002	-4.5068e-002	-0.56527
1674	9.6879e-002	-3.432e-002	-4.2621e-002	-0.60155
1675	0.10003	-3.1013e-002	-4.7227e-002	-0.55519
1676	9.6561e-002	-3.5087e-002	-4.4285e-002	-0.60107
1677	0.104	-2.041e-002	-5.2685e-002	-0.44748
1678	0.104	-2.2733e-002	-4.9771e-002	-0.48192
1679	0.104	-2.7315e-002	-4.7322e-002	-0.52743
1680	0.10059	-2.6553e-002	-4.7813e-002	-0.51937
1681	0.10003	-2.6523e-002	-4.9887e-002	-0.50771
1682	9.6891e-002	-2.2259e-002	-5.1931e-002	-0.46612
1683	0.104	-1.0382e-002	-5.5538e-002	-0.3611
1684	0.104	-1.2901e-002	-5.3162e-002	-0.39414
1685	0.104	-1.7872e-002	-5.1654e-002	-0.43728
1686	9.9322e-002	-1.2403e-002	-5.5122e-002	-0.37865
1687	9.6891e-002	-1.7372e-002	-5.3763e-002	-0.42135
1688	0.104	2.1631e-017	-5.65e-002	-0.28402
1689	0.104	-2.6066e-003	-5.4629e-002	-0.31388
1690	0.104	-7.7765e-003	-5.412e-002	-0.35294
1691	9.863e-002	-5.783e-003	-5.4438e-002	-0.33706
1692	9.9322e-002	-7.2643e-003	-5.6031e-002	-0.33751
1693	9.6891e-002	-1.996e-003	-5.6465e-002	-0.29929
1694	0.104	1.0382e-002	-5.5538e-002	-0.2174
1695	0.104	7.7765e-003	-5.412e-002	-0.24314
1696	0.104	2.6066e-003	-5.4629e-002	-0.27729
1697	9.9322e-002	8.3466e-003	-5.588e-002	-0.23069
1698	9.6891e-002	3.2224e-003	-5.6408e-002	-0.26379
1699	0.104	2.041e-002	-5.2685e-002	-0.16083
1700	0.104	1.7872e-002	-5.1654e-002	-0.18196
1701	0.104	1.2901e-002	-5.3162e-002	-0.21107
1702	9.7977e-002	1.4753e-002	-5.2724e-002	-0.19984
1703	9.9322e-002	1.3467e-002	-5.4872e-002	-0.19994
1704	9.6891e-002	1.8536e-002	-5.3373e-002	-0.17162
1705	0.104	2.9743e-002	-4.8037e-002	-0.11387
1706	0.104	2.7315e-002	-4.7322e-002	-0.13086
1707	0.104	2.2733e-002	-4.9771e-002	-0.15496
1708	9.9322e-002	2.7969e-002	-4.9091e-002	-0.12267
1709	9.6891e-002	2.3382e-002	-5.1435e-002	-0.14596
1710	0.104	3.8064e-002	-4.1754e-002	-7.5499e-002
1711	0.104	3.5763e-002	-4.1282e-002	-8.8884e-002
1712	0.104	3.1747e-002	-4.4578e-002	-0.1083
1713	9.7955e-002	3.3243e-002	-4.3501e-002	-0.10102
1714	9.9322e-002	3.2379e-002	-4.6301e-002	-0.10156
1715	9.6891e-002	3.6565e-002	-4.3073e-002	-8.2098e-002
1716	0.104	4.5088e-002	-3.4049e-002	-4.5259e-002
1717	0.104	4.2911e-002	-3.3755e-002	-5.5858e-002
1718	0.104	3.9615e-002	-3.777e-002	-7.0784e-002
