Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
73	2.6926e-003	7.4232e-003	6.1671e-002	-8.6785e-002
74	3.9227e-003	8.356e-003	6.0529e-002	-0.12903
75	1.5151e-004	8.1699e-003	6.3116e-002	-6.0293e-003
76	1.5329e-003	8.8438e-003	6.2228e-002	-5.6054e-002
77	1.4741e-003	7.8404e-003	6.2516e-002	-5.1603e-002
78	3.1253e-003	8.8417e-003	5.9972e-002	-0.10306
79	1.6214e-003	7.6083e-003	6.1252e-002	-5.1769e-002
80	1.8159e-003	8.9376e-003	6.0707e-002	-6.2317e-002
81	2.0664e-003	8.8976e-003	5.9338e-002	-6.6911e-002
82	1.8611e-003	7.7257e-003	5.9691e-002	-5.5509e-002
83	5.0722e-004	8.1264e-003	6.0302e-002	-1.6481e-002
84	2.7829e-003	8.4777e-003	6.1344e-002	-9.5648e-002
85	-3.5535e-003	6.4259e-003	5.9798e-002	9.0709e-002
86	-3.6604e-003	7.6971e-003	5.8446e-002	0.1013
87	-5.e-003	7.6048e-003	5.9894e-002	0.15048
88	-3.4032e-003	6.9414e-003	6.0795e-002	9.8738e-002
89	-1.7715e-003	6.7426e-003	5.9306e-002	4.5217e-002
90	-3.315e-003	7.8117e-003	5.9488e-002	9.7777e-002
91	-1.25e-003	8.4755e-003	5.5096e-002	3.5135e-002
92	-2.428e-003	8.1314e-003	5.7003e-002	6.7082e-002
93	-1.4324e-003	7.1754e-003	5.6528e-002	3.4407e-002
94	1.6323e-004	7.2945e-003	5.6257e-002	-4.4638e-003
95	-5.6073e-004	8.3798e-003	5.6199e-002	1.5438e-002
96	-1.1744e-003	7.586e-003	5.7441e-002	3.0641e-002
97	-5.e-003	1.0135e-002	5.7365e-002	0.15955
98	-3.75e-003	8.9745e-003	5.7173e-002	0.1119
99	-3.5709e-003	1.0162e-002	5.5768e-002	0.11539
100	-3.3847e-003	1.0023e-002	5.7069e-002	0.10931
101	-3.3322e-003	9.0946e-003	5.8176e-002	0.10328
102	-1.7808e-003	9.4604e-003	5.6455e-002	5.5384e-002
103	-4.9769e-004	6.9988e-003	5.8524e-002	1.2313e-002
104	-5.653e-004	8.7302e-003	5.7286e-002	1.6418e-002
105	-1.4945e-003	8.0786e-003	5.8562e-002	4.3023e-002
106	-5.3167e-004	7.3043e-003	5.9693e-002	1.4562e-002
107	7.6893e-004	7.6974e-003	5.8134e-002	-2.163e-002
108	-1.5287e-004	8.8147e-003	5.8368e-002	4.2264e-003
109	-2.12e-003	8.2024e-003	5.7855e-002	6.0422e-002
110	-5.e-003	6.5351e-003	5.9657e-002	0.13241
111	-5.e-003	7.8489e-003	5.8349e-002	0.13967
112	-3.75e-003	6.7678e-003	5.8232e-002	9.1369e-002
113	-5.e-003	1.0278e-002	5.5843e-002	0.1586
114	-3.75e-003	9.4134e-003	5.5381e-002	0.11409
115	-5.e-003	9.1167e-003	5.705e-002	0.14828
116	-1.25e-003	7.5e-003	5.5e-002	3.097e-002
117	-2.5941e-003	7.1012e-003	5.6535e-002	6.168e-002
118	-2.5e-003	8.4755e-003	5.5096e-002	7.0251e-002
119	-5.e-003	8.1441e-003	5.6747e-002	0.13495
120	-3.75e-003	8.4755e-003	5.5096e-002	0.10447
121	-3.7512e-003	7.1718e-003	5.6527e-002	8.9741e-002
122	-5.e-003	7.1905e-003	5.6489e-002	0.11863
123	-5.e-003	8.4755e-003	5.5096e-002	0.13735
124	-3.75e-003	7.5e-003	5.5e-002	9.256e-002
125	-3.75e-003	8.0906e-003	5.6806e-002	0.10196
126	3.8997e-003	-1.0937e-002	6.5347e-002	0.16986
127	3.7804e-003	-1.0061e-002	6.6821e-002	0.17287
128	5.e-003	-1.1226e-002	6.6809e-002	0.23051
129	5.e-003	-1.1e-002	6.5664e-002	0.22108
130	3.9372e-003	-9.6896e-003	6.5269e-002	0.16916
131	5.e-003	-1.e-002	6.6683e-002	0.2287
132	9.0824e-004	-7.5e-003	6.6406e-002	4.0215e-002
133	2.5665e-003	-8.6732e-003	6.679e-002	0.11598
134	1.3488e-003	-8.4966e-003	6.5056e-002	5.601e-002
135	1.25e-003	-7.5e-003	6.5e-002	5.1208e-002
136	2.5e-003	-7.5e-003	6.6406e-002	0.11083
137	2.5e-003	-8.75e-003	6.5139e-002	0.10485
138	5.e-003	-8.75e-003	6.9352e-002	0.24996
139	3.8008e-003	-8.6666e-003	6.8208e-002	0.18206
140	3.3333e-003	-7.5e-003	6.9219e-002	0.16495
141	5.e-003	-7.5e-003	6.9219e-002	0.249
142	5.e-003	-8.75e-003	6.795e-002	0.23874
143	3.6806e-003	-7.5e-003	6.7813e-002	0.17367
144	3.684e-003	-8.3656e-003	6.4932e-002	0.153
145	3.7384e-003	-7.5e-003	6.6406e-002	0.16656
146	5.e-003	-8.75e-003	6.6547e-002	0.22651
147	5.e-003	-8.75e-003	6.5145e-002	0.21334
148	3.75e-003	-7.5e-003	6.5e-002	0.15511
149	5.e-003	-7.5e-003	6.6406e-002	0.22473
150	3.75e-003	-8.75e-003	6.6545e-002	0.1686
151	3.6299e-003	-1.1466e-002	6.7332e-002	0.16962
152	3.3053e-003	-1.0371e-002	6.8367e-002	0.15938
153	2.3963e-003	-1.0471e-002	6.6918e-002	0.10985
154	3.5405e-003	-8.2369e-003	7.0698e-002	0.18323
155	2.5678e-003	-8.43e-003	6.9322e-002	0.12723
156	3.8244e-003	-9.2626e-003	6.9625e-002	0.19195
157	2.1833e-005	-8.7098e-003	6.6611e-002	1.2834e-003
158	1.2772e-003	-9.55e-003	6.6777e-002	5.7979e-002
159	1.3609e-003	-8.554e-003	6.7942e-002	6.4275e-002
160	2.6524e-003	-9.5188e-003	6.9849e-002	0.13368
161	1.4194e-003	-8.8642e-003	6.9648e-002	7.1054e-002
162	1.3455e-003	-9.9751e-003	6.828e-002	6.4596e-002
163	1.5313e-003	-1.0283e-002	7.0022e-002	7.766e-002
164	1.5539e-003	-9.1949e-003	7.1038e-002	8.1022e-002
165	2.0697e-004	-9.5077e-003	6.9552e-002	1.0641e-002
166	2.4557e-003	-9.2994e-003	6.8321e-002	0.11779
167	-3.905e-003	-1.125e-002	6.5448e-002	-0.17004
168	-1.1357e-003	-1.0981e-002	6.5546e-002	-4.8955e-002
169	-2.3835e-003	-1.25e-002	6.5463e-002	-0.10379
170	-3.5119e-003	-1.25e-002	6.3968e-002	-0.14658
171	-2.5715e-003	-1.1469e-002	6.3935e-002	-0.10609
172	-1.1362e-003	-1.25e-002	6.4107e-002	-4.7213e-002
173	0.	-1.e-002	6.5278e-002	3.9549e-004
174	-1.3852e-003	-8.9915e-003	6.5229e-002	-5.7822e-002
175	-1.2529e-004	-9.2804e-003	6.38e-002	-4.5861e-003
176	1.2113e-003	-1.0094e-002	6.3833e-002	4.9297e-002
177	-1.196e-003	-1.0368e-002	6.4048e-002	-4.8476e-002
178	2.9092e-003	-1.25e-002	6.5552e-002	0.12848
179	1.3483e-003	-1.0819e-002	6.5458e-002	5.8895e-002
180	3.2877e-003	-1.25e-002	6.4163e-002	0.13918
181	1.2798e-003	-1.25e-002	6.4161e-002	5.4515e-002
182	2.4475e-003	-1.131e-002	6.4187e-002	0.10263
183	-1.4372e-003	-1.1397e-002	6.2639e-002	-5.6634e-002
184	1.3948e-003	-1.1117e-002	6.2659e-002	5.5654e-002
185	-1.1972e-004	-1.25e-002	6.2725e-002	-4.2855e-003
186	-1.0681e-003	-1.25e-002	6.119e-002	-4.1369e-002
187	-1.372e-004	-1.1603e-002	6.1304e-002	-4.7738e-003
188	7.4629e-004	-1.25e-002	6.1345e-002	2.9973e-002
189	3.502e-005	-1.1081e-002	6.4025e-002	1.9356e-003
190	-3.8967e-003	-1.1549e-002	6.6906e-002	-0.17861
191	-2.2552e-003	-1.126e-002	6.7349e-002	-0.10418
192	-2.6292e-003	-1.0484e-002	6.6767e-002	-0.11901
193	1.8822e-003	-1.1465e-002	6.7403e-002	8.8017e-002
194	-1.3062e-003	-9.5725e-003	6.678e-002	-5.856e-002
195	-2.0356e-004	-1.0799e-002	6.8725e-002	-9.4097e-003
196	-1.6e-003	-1.0018e-002	6.8129e-002	-7.5562e-002
197	-6.2731e-004	-1.0451e-002	6.99e-002	-3.1063e-002
198	-1.0004e-004	-1.0519e-002	6.6935e-002	-4.1061e-003
199	-5.e-003	-1.125e-002	6.6817e-002	-0.22957
200	-3.8287e-003	-9.8892e-003	6.6891e-002	-0.17463
201	-5.e-003	-1.125e-002	6.5417e-002	-0.21827
202	-5.e-003	-1.e-002	6.6684e-002	-0.22788
203	-3.75e-003	-1.e-002	6.5278e-002	-0.16073
204	-3.3333e-003	-7.5e-003	6.9219e-002	-0.16456
205	-3.7875e-003	-8.6585e-003	6.8194e-002	-0.18073
206	-5.e-003	-8.75e-003	6.9352e-002	-0.24935
207	-5.e-003	-7.5e-003	6.9219e-002	-0.24861
208	-3.75e-003	-7.5e-003	6.7813e-002	-0.17659
209	-5.e-003	-8.75e-003	6.795e-002	-0.23812
210	-2.5403e-003	-8.6975e-003	6.6801e-002	-0.11424
211	-7.6952e-004	-7.5e-003	6.6406e-002	-3.3692e-002
212	-1.25e-003	-7.5e-003	6.5e-002	-5.0772e-002
213	-2.5e-003	-8.75e-003	6.5139e-002	-0.1042
214	-2.3309e-003	-7.5e-003	6.6406e-002	-0.10284
215	-5.e-003	-8.75e-003	6.6546e-002	-0.22587
216	-3.7218e-003	-7.5e-003	6.6406e-002	-0.1654
217	-3.75e-003	-8.75e-003	6.5139e-002	-0.15765
218	-5.e-003	-8.75e-003	6.5145e-002	-0.21276
219	-5.e-003	-7.5e-003	6.6406e-002	-0.22431
220	-3.75e-003	-7.5e-003	6.5e-002	-0.15461
221	-3.8685e-003	-8.6464e-003	6.6595e-002	-0.17369
222	-3.6366e-003	-1.066e-002	6.8382e-002	-0.17471
223	-1.1672e-003	-8.5523e-003	6.8032e-002	-5.4754e-002
224	-3.7781e-003	-8.2939e-003	7.0558e-002	-0.19437
225	-3.7558e-003	-9.256e-003	6.9623e-002	-0.18776
226	-2.4163e-003	-8.4335e-003	6.9475e-002	-0.11972
227	-1.0046e-003	-9.0388e-003	6.9508e-002	-4.9498e-002
228	-2.1327e-003	-9.865e-003	6.9596e-002	-0.10585
229	-8.0356e-004	-9.439e-003	7.0984e-002	-4.1271e-002
230	-2.4427e-003	-9.2783e-003	6.8157e-002	-0.11579
231	-5.e-003	7.8025e-003	6.0989e-002	0.16425
232	-3.5638e-003	8.0984e-003	6.1782e-002	0.12194
233	-3.3333e-003	6.6573e-003	6.2222e-002	0.10096
234	-3.54e-003	8.2716e-003	6.0574e-002	0.11484
235	-2.151e-003	7.3614e-003	6.1582e-002	6.7456e-002
236	-3.6934e-003	1.1196e-002	6.1139e-002	0.1383
237	-3.6471e-003	9.5623e-003	6.1465e-002	0.13182
238	-5.e-003	1.0635e-002	6.0665e-002	0.18007
239	-3.5434e-003	1.126e-002	5.9926e-002	0.12852
240	-2.1844e-003	1.0047e-002	6.0955e-002	7.8611e-002
241	-3.5348e-003	9.8758e-003	6.0213e-002	0.12293
242	-9.0278e-004	7.4039e-003	6.4025e-002	3.3526e-002
243	-2.2882e-003	8.4223e-003	6.2664e-002	8.2681e-002
244	-1.25e-003	8.75e-003	6.375e-002	4.8048e-002
245	-8.3435e-004	7.7061e-003	6.2393e-002	2.7944e-002
246	-9.3262e-004	8.9815e-003	6.2112e-002	3.3281e-002
247	-1.5722e-003	8.6286e-003	5.9843e-002	5.0052e-002
248	-6.6407e-004	9.1605e-003	6.0785e-002	2.2443e-002
249	-6.4979e-004	7.5475e-003	6.1073e-002	1.9768e-002
250	-3.2107e-004	9.2015e-003	5.9456e-002	1.0062e-002
251	-2.1763e-003	8.5901e-003	6.1311e-002	7.4121e-002
252	-3.75e-003	1.25e-002	6.e-002	0.14104
253	-2.5e-003	1.125e-002	6.125e-002	9.4398e-002
254	-2.2861e-003	1.1381e-002	5.9948e-002	8.3864e-002
255	0.	8.75e-003	6.375e-002	-5.0305e-004
256	2.5009e-004	9.092e-003	6.2119e-002	-9.6193e-003
257	-1.3823e-003	1.0334e-002	6.2147e-002	5.2196e-002
258	8.3244e-004	9.1904e-003	5.9217e-002	-2.7733e-002
259	-5.4003e-004	1.0054e-002	5.9914e-002	1.8411e-002
260	5.4426e-004	9.1923e-003	6.067e-002	-1.9278e-002
261	-1.6348e-003	1.1447e-002	6.097e-002	6.1546e-002
262	2.5709e-004	1.0187e-002	6.0997e-002	-9.9586e-003
263	-1.0527e-003	1.124e-002	5.9975e-002	3.8316e-002
264	-1.25e-003	1.25e-002	6.e-002	4.7563e-002
265	-2.2895e-004	1.1368e-002	6.1312e-002	8.1662e-003
266	2.9924e-004	1.1428e-002	5.9712e-002	-1.1723e-002
267	-9.4839e-004	1.0257e-002	6.1016e-002	3.4194e-002
268	-9.4087e-004	1.026e-002	5.733e-002	3.1138e-002
269	-2.4653e-003	1.1055e-002	5.6484e-002	8.5507e-002
270	-3.5714e-003	1.1734e-002	5.7341e-002	0.12729
271	-1.9902e-003	1.0762e-002	5.8011e-002	6.8697e-002
272	-1.2202e-003	1.1671e-002	5.7242e-002	4.4014e-002
273	1.6662e-003	8.742e-003	5.8457e-002	-5.1836e-002
274	4.6453e-004	9.6876e-003	5.7873e-002	-1.5735e-002
275	1.6415e-003	9.8107e-003	5.8312e-002	-5.4988e-002
276	-6.3354e-004	9.8432e-003	5.8515e-002	2.0654e-002
277	2.5e-003	1.1036e-002	5.6464e-002	-8.7771e-002
278	1.3246e-003	1.0211e-002	5.7195e-002	-4.4937e-002
279	3.8109e-003	1.0247e-002	5.7034e-002	-0.12532
280	3.5714e-003	1.1734e-002	5.7341e-002	-0.12853
281	1.2369e-003	1.1674e-002	5.7247e-002	-4.588e-002
282	2.698e-003	1.0707e-002	5.8003e-002	-9.3685e-002
283	-1.1608e-003	1.1029e-002	5.8764e-002	4.0978e-002
284	1.572e-003	1.1181e-002	5.8639e-002	-5.7136e-002
285	7.2223e-005	1.2123e-002	5.8095e-002	-3.3584e-003
286	-8.3333e-004	1.2404e-002	5.9025e-002	3.1173e-002
287	1.25e-003	1.2404e-002	5.9025e-002	-4.8319e-002
288	2.5199e-004	1.0779e-002	5.8063e-002	-9.4339e-003
289	-1.2812e-003	1.0276e-002	5.5841e-002	4.2288e-002
290	3.5714e-003	1.0159e-002	5.5766e-002	-0.11647
291	2.4697e-003	9.6198e-003	5.6744e-002	-7.8903e-002
292	1.0848e-003	1.0245e-002	5.5821e-002	-3.679e-002
293	1.388e-003	8.8288e-003	5.7423e-002	-4.2461e-002
294	-2.2009e-004	9.3928e-003	5.5372e-002	6.3659e-003
295	1.071e-003	8.7681e-003	5.6285e-002	-3.218e-002
296	7.1481e-004	8.4568e-003	5.5092e-002	-2.0801e-002
297	7.1205e-005	9.5993e-003	5.6608e-002	-2.8212e-003
298	-3.6423e-003	1.8382e-003	5.8853e-002	1.9391e-002
299	-2.3305e-003	3.1516e-003	5.7568e-002	2.0812e-002
300	-3.7243e-003	3.536e-003	5.865e-002	4.3228e-002
301	-3.75e-003	2.5e-003	6.e-002	2.9286e-002
302	-2.3923e-003	1.8382e-003	5.8853e-002	1.2375e-002
303	-2.5913e-003	3.4566e-003	5.8909e-002	2.8937e-002
304	2.6164e-004	1.7271e-003	5.5487e-002	-9.8428e-004
305	-9.8333e-004	2.6253e-003	5.6336e-002	5.6742e-003
306	-8.5083e-004	7.2006e-004	5.6642e-002	1.1634e-003
307	3.312e-004	4.3207e-004	5.6929e-002	-4.6058e-004
308	2.1546e-004	2.4265e-003	5.6456e-002	-1.428e-003
309	-6.5708e-004	1.5826e-003	5.7758e-002	2.4968e-003
310	-1.25e-003	6.25e-003	5.625e-002	2.4998e-002
311	-1.175e-003	4.5901e-003	5.6532e-002	1.529e-002
312	1.7894e-004	5.4647e-003	5.5532e-002	-3.2515e-003
313	0.	6.25e-003	5.625e-002	-4.2212e-004
314	-1.25e-003	5.e-003	5.75e-002	2.0007e-002
315	1.0773e-004	4.3382e-003	5.6353e-002	-1.6034e-003
316	-1.1423e-003	1.8382e-003	5.8853e-002	5.7074e-003
317	1.0773e-004	3.0882e-003	5.7603e-002	-1.2133e-003
318	-1.5209e-003	3.3183e-003	5.8814e-002	1.5735e-002
319	-1.25e-003	2.5e-003	6.e-002	9.2445e-003
320	1.1225e-004	1.8597e-003	5.8801e-002	-7.8515e-004
321	-2.3052e-004	3.5224e-003	5.8748e-002	2.3178e-003
322	-1.1423e-003	3.0882e-003	5.7603e-002	9.7714e-003
323	-5.e-003	2.8188e-003	5.78e-002	4.2034e-002
324	-3.6941e-003	3.8073e-003	5.6922e-002	3.9839e-002
325	-3.6653e-003	2.3437e-003	5.7104e-002	2.2165e-002
326	-8.3333e-004	6.5245e-003	5.4904e-002	1.7285e-002
327	-7.4282e-004	4.4052e-003	5.5211e-002	7.656e-003
328	-2.3314e-003	5.026e-003	5.5899e-002	3.3193e-002
329	-9.9884e-004	1.0943e-003	5.5057e-002	1.3465e-003
330	-2.3099e-003	1.7183e-003	5.6059e-002	7.8795e-003
331	-1.0393e-003	2.6617e-003	5.4983e-002	4.3714e-003
332	-3.6236e-003	4.1275e-003	5.5417e-002	3.5477e-002
333	-2.3025e-003	3.706e-003	5.4669e-002	1.6221e-002
334	-3.6692e-003	2.6675e-003	5.5604e-002	1.9723e-002
335	-5.e-003	3.4312e-003	5.4719e-002	3.021e-002
336	-3.3333e-003	4.7221e-003	5.4157e-002	3.7575e-002
337	-3.7432e-003	3.0202e-003	5.4081e-002	1.5271e-002
338	-2.3538e-003	3.4122e-003	5.6045e-002	1.9011e-002
339	3.7667e-003	-2.238e-003	5.8676e-002	2.5035e-002
340	2.5379e-003	-3.3139e-003	5.7499e-002	2.4225e-002
341	3.7656e-003	-3.7596e-003	5.8901e-002	4.8201e-002
342	3.75e-003	-2.5e-003	6.e-002	2.933e-002
343	2.528e-003	-2.1891e-003	5.882e-002	1.6063e-002
344	2.3125e-003	-3.7789e-003	5.9005e-002	2.9249e-002
345	2.8421e-004	-2.1276e-003	5.5662e-002	1.0607e-003
346	1.4282e-003	-2.7321e-003	5.6448e-002	9.1755e-003
347	1.4983e-003	-1.2309e-003	5.6603e-002	3.8815e-003
348	3.743e-004	-1.0061e-003	5.6756e-002	7.4231e-004
349	2.2151e-004	-2.5833e-003	5.6731e-002	1.3694e-003
350	1.4297e-003	-1.6453e-003	5.7726e-002	5.9883e-003
351	1.1719e-003	-6.3431e-003	5.6284e-002	2.4438e-002
352	1.3404e-003	-4.4328e-003	5.637e-002	1.6645e-002
353	1.431e-004	-5.6094e-003	5.5455e-002	2.5158e-003
354	7.3197e-005	-5.9863e-003	5.637e-002	1.5587e-003
355	1.25e-003	-5.e-003	5.75e-002	2.0392e-002
356	2.9081e-004	-4.1474e-003	5.6649e-002	3.4342e-003
357	1.3297e-003	-2.1006e-003	5.8881e-002	7.9402e-003
358	1.1603e-004	-3.0267e-003	5.7709e-002	1.0084e-003
359	1.1391e-003	-3.7183e-003	5.8974e-002	1.3942e-002
360	1.25e-003	-2.5e-003	6.e-002	9.4068e-003
361	2.0654e-004	-1.9385e-003	5.8956e-002	1.0916e-003
362	-7.8588e-007	-3.4023e-003	5.8907e-002	2.9057e-005
363	1.3417e-003	-3.2e-003	5.7645e-002	1.2319e-002
364	3.3333e-003	-4.7221e-003	5.4157e-002	3.7788e-002
365	3.7334e-003	-4.205e-003	5.552e-002	3.8452e-002
366	5.e-003	-3.5983e-003	5.5152e-002	3.6529e-002
367	3.8559e-003	-2.9721e-003	5.4186e-002	1.6022e-002
368	2.5283e-003	-3.8186e-003	5.4732e-002	1.9396e-002
369	3.8198e-003	-2.8762e-003	5.5764e-002	2.3594e-002
370	2.4744e-003	-5.1254e-003	5.5943e-002	3.6817e-002
371	8.0776e-004	-6.5253e-003	5.4904e-002	1.725e-002
372	1.3616e-003	-4.8731e-003	5.5308e-002	1.7833e-002
373	5.e-003	-2.8661e-003	5.7967e-002	4.3575e-002
374	3.7649e-003	-3.9534e-003	5.7029e-002	4.3412e-002
375	3.7998e-003	-2.5619e-003	5.7187e-002	2.5918e-002
376	1.417e-003	-3.1058e-003	5.5128e-002	8.2839e-003
377	2.6446e-003	-2.075e-003	5.624e-002	1.1832e-002
378	1.5155e-003	-1.3131e-003	5.5121e-002	2.8164e-003
379	2.5715e-003	-3.5849e-003	5.6083e-002	2.2676e-002
380	-3.6643e-003	-1.1223e-002	6.0098e-002	-0.13321
381	-2.3349e-003	-9.9689e-003	6.1133e-002	-8.4396e-002
382	-3.7101e-003	-1.1191e-002	6.1184e-002	-0.13907
383	-3.75e-003	-1.25e-002	6.e-002	-0.141
384	-2.345e-003	-1.1281e-002	6.0052e-002	-8.5952e-002
385	-2.5e-003	-1.125e-002	6.125e-002	-9.442e-002
386	9.4857e-004	-8.3202e-003	6.0957e-002	3.1595e-002
387	-7.602e-004	-8.9414e-003	6.1048e-002	-2.5882e-002
388	-4.8767e-004	-9.1862e-003	5.9811e-002	-1.5903e-002
389	1.256e-003	-9.3626e-003	6.0004e-002	4.2951e-002
390	5.0432e-004	-9.4089e-003	6.1057e-002	1.82e-002
391	-9.658e-004	-1.0277e-002	5.9979e-002	-3.386e-002
392	-1.25e-003	-8.75e-003	6.375e-002	-4.8192e-002
393	-1.031e-003	-8.7849e-003	6.2351e-002	-3.7065e-002
394	1.7044e-004	-8.18e-003	6.3508e-002	6.6564e-003
395	-1.3642e-003	-1.0055e-002	6.2522e-002	-5.1899e-002
396	2.6243e-004	-8.9045e-003	6.2436e-002	9.9338e-003
397	-1.0767e-003	-1.1354e-002	6.0007e-002	-3.9465e-002
398	3.6058e-004	-1.0424e-002	6.1323e-002	1.3865e-002
399	-1.25e-003	-1.125e-002	6.125e-002	-4.7104e-002
400	-1.25e-003	-1.25e-002	6.e-002	-4.7612e-002
401	2.6243e-004	-1.1405e-002	5.9936e-002	1.0259e-002
402	-1.0264e-003	-1.015e-002	6.1201e-002	-3.7238e-002
403	-5.e-003	-1.0645e-002	6.0635e-002	-0.17985
404	-3.6712e-003	-9.5164e-003	6.1553e-002	-0.13301
405	-3.6201e-003	-9.8386e-003	6.0404e-002	-0.1266
406	-8.3333e-004	-7.4039e-003	6.4025e-002	-3.1115e-002
407	-8.0678e-004	-7.7121e-003	6.2535e-002	-2.7436e-002
408	-2.3131e-003	-8.3934e-003	6.2732e-002	-8.3877e-002
409	-6.6351e-004	-7.7798e-003	6.0007e-002	-1.9729e-002
410	-2.155e-003	-8.8311e-003	6.0238e-002	-7.1045e-002
411	-8.0374e-004	-7.6619e-003	6.134e-002	-2.5405e-002
412	-3.608e-003	-8.0903e-003	6.1828e-002	-0.12382
413	-2.2436e-003	-7.411e-003	6.1658e-002	-7.1202e-002
414	-3.6069e-003	-8.3491e-003	6.0685e-002	-0.11842
415	-5.e-003	-7.6517e-003	6.1098e-002	-0.16377
