Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1315	1.7864e-002	9.833e-002	5.1657e-002	-1.612e-003
1316	2.2328e-002	9.3697e-002	4.9969e-002	1.2391e-003
1317	2.6239e-002	9.7492e-002	4.6049e-002	3.1354e-003
1318	1.6814e-002	9.7539e-002	5.0262e-002	-2.1674e-003
1319	2.1875e-002	9.3689e-002	4.8275e-002	2.3545e-004
1320	5.1949e-003	0.1015	5.2745e-002	-1.0773e-002
1321	7.7765e-003	0.1015	5.412e-002	-9.2921e-003
1322	1.2901e-002	0.1015	5.3162e-002	-5.3413e-003
1323	1.1806e-002	9.7539e-002	5.1668e-002	-5.9135e-003
1324	7.1499e-003	9.4379e-002	5.2516e-002	-9.557e-003
1325	-5.1949e-003	0.1015	5.2745e-002	-1.8596e-002
1326	-2.6066e-003	0.1015	5.4629e-002	-1.7485e-002
1327	2.6066e-003	0.1015	5.4629e-002	-1.3576e-002
1328	-3.145e-003	9.6816e-002	5.2907e-002	-1.6863e-002
1329	1.968e-003	9.4379e-002	5.2963e-002	-1.3265e-002
1330	-1.5385e-002	0.1015	5.0718e-002	-2.4841e-002
1331	-1.2901e-002	0.1015	5.3162e-002	-2.4237e-002
1332	-7.7765e-003	0.1015	5.412e-002	-2.1128e-002
1333	-8.3156e-003	9.6816e-002	5.2344e-002	-2.0341e-002
1334	-1.3491e-002	9.4379e-002	5.1254e-002	-2.305e-002
1335	-2.4984e-002	0.1015	4.6742e-002	-2.7474e-002
1336	-2.2733e-002	0.1015	4.9771e-002	-2.8122e-002
1337	-1.7872e-002	0.1015	5.1654e-002	-2.6696e-002
1338	-2.3152e-002	9.6816e-002	4.7676e-002	-2.6553e-002
1339	-1.845e-002	9.4379e-002	4.9685e-002	-2.5216e-002
1340	-3.3623e-002	0.1015	4.097e-002	-2.6767e-002
1341	-3.1747e-002	0.1015	4.4578e-002	-2.7884e-002
1342	-2.7315e-002	0.1015	4.7322e-002	-2.8406e-002
1343	-2.7714e-002	9.6816e-002	4.5177e-002	-2.6863e-002
1344	-3.2078e-002	9.4379e-002	4.219e-002	-2.6049e-002
1345	-4.097e-002	0.1015	3.3623e-002	-2.3054e-002
1346	-3.9615e-002	0.1015	3.777e-002	-2.4154e-002
1347	-3.5763e-002	0.1015	4.1282e-002	-2.6358e-002
1348	-3.769e-002	9.5142e-002	3.9688e-002	-2.556e-002
1349	-4.0298e-002	9.7088e-002	3.4425e-002	-2.2945e-002
1350	-3.6059e-002	9.4379e-002	3.8842e-002	-2.4818e-002
1351	-4.6742e-002	0.1015	2.4984e-002	-1.7386e-002
1352	-4.6053e-002	0.1015	2.9594e-002	-1.828e-002
1353	-4.2911e-002	0.1015	3.3755e-002	-2.141e-002
1354	-4.3478e-002	9.7088e-002	3.031e-002	-2.0219e-002
1355	-5.0718e-002	0.1015	1.5385e-002	-1.0986e-002
1356	-5.0825e-002	0.1015	2.0346e-002	-1.1732e-002
1357	-4.8501e-002	0.1015	2.5013e-002	-1.5147e-002
1358	-5.0862e-002	9.6411e-002	2.0252e-002	-1.1645e-002
1359	-4.6239e-002	9.7088e-002	2.5902e-002	-1.7361e-002
1360	-4.8617e-002	9.1377e-002	2.1104e-002	-1.3824e-002
1361	-5.2745e-002	9.5437e-002	5.1949e-003	-3.7135e-003
1362	-5.376e-002	0.1015	1.0361e-002	-5.9012e-003
1363	-5.2333e-002	0.1015	1.5375e-002	-8.9023e-003
1364	-5.2745e-002	9.8469e-002	5.1949e-003	-3.9082e-003
1365	-5.237e-002	9.6411e-002	1.5281e-002	-8.7641e-003
1366	-5.3853e-002	9.3212e-002	9.8355e-003	-5.4273e-003
1367	-5.0452e-002	9.1377e-002	1.6237e-002	-1.083e-002
1368	-5.2625e-002	5.2625e-002	-6.2975e-003	7.0275e-003
1369	-5.2625e-002	5.2625e-002	6.2975e-003	-7.1317e-003
1370	-5.475e-002	5.475e-002	-3.4694e-018	1.5298e-004
1371	-5.3e-002	5.6031e-002	0.	0.
1372	-5.455e-002	5.455e-002	3.3567e-003	-2.4902e-003
1373	-5.455e-002	5.455e-002	-3.3567e-003	2.6809e-003
1374	-5.7959e-002	5.2866e-002	-3.7603e-003	-1.3385e-003
1375	-5.7973e-002	5.2895e-002	3.3377e-003	1.1539e-003
1376	-5.3e-002	8.3312e-002	0.	0.
1377	-5.3e-002	9.2406e-002	0.	0.
1378	-5.4748e-002	9.0372e-002	-2.9906e-004	2.1121e-004
1379	-5.4343e-002	8.6646e-002	-4.7802e-003	2.5203e-003
1380	-5.4362e-002	8.7149e-002	4.6656e-003	-2.5981e-003
1381	-5.1333e-002	8.8936e-002	-1.3187e-002	8.6042e-003
1382	-5.25e-002	8.1204e-002	-7.2654e-003	5.4901e-003
1383	-5.18e-002	8.5315e-002	1.1213e-002	-7.1564e-003
1384	-5.3e-002	7.1188e-002	0.	0.
1385	-5.4325e-002	7.2782e-002	4.8802e-003	-3.2717e-003
1386	-5.4748e-002	8.431e-002	-2.9906e-004	1.6273e-004
1387	-5.4746e-002	7.6299e-002	-4.7479e-004	2.3655e-004
1388	-5.4343e-002	8.0584e-002	-4.7802e-003	2.9011e-003
1389	-5.4362e-002	8.1087e-002	4.6656e-003	-2.5172e-003
1390	-5.25e-002	7.5142e-002	-7.2654e-003	6.0529e-003
1391	-5.18e-002	7.9252e-002	1.1213e-002	-7.7011e-003
1392	-5.252e-002	7.2541e-002	7.1179e-003	-6.1611e-003
1393	-5.263e-002	5.8324e-002	-6.2552e-003	7.9285e-003
1394	-5.475e-002	6.0812e-002	-3.4694e-018	1.6861e-006
1395	-5.3e-002	6.2094e-002	0.	0.
1396	-5.455e-002	6.0612e-002	3.3567e-003	-2.5883e-003
1397	-5.455e-002	6.0612e-002	-3.3567e-003	2.6881e-003
1398	-5.4325e-002	6.672e-002	4.8802e-003	-3.6207e-003
1399	-5.3952e-002	6.5512e-002	-6.6651e-003	5.2829e-003
1400	-5.4746e-002	7.0236e-002	-4.7479e-004	2.6887e-004
1401	-5.25e-002	6.9079e-002	-7.2654e-003	7.1555e-003
1402	-5.252e-002	6.6479e-002	7.1179e-003	-7.0661e-003
1403	-5.1761e-002	6.2922e-002	-1.1394e-002	1.2086e-002
1404	0.	0.	-5.475e-002	1.5235e-002
1405	-2.2419e-003	2.2419e-003	-5.2953e-002	1.4201e-002
1406	2.3917e-003	2.3917e-003	-5.2946e-002	1.4287e-002
1407	2.3833e-003	2.3833e-003	-5.4649e-002	1.776e-002
1408	4.7872e-003	-6.3372e-004	-5.2996e-002	1.6291e-002
1409	-2.0211e-003	-3.6123e-003	-5.2877e-002	1.3247e-002
1410	3.2014e-003	-6.134e-003	-5.2644e-002	1.6386e-002
1411	-9.2214e-003	9.2214e-003	-5.3968e-002	8.6347e-003
1412	-6.7081e-003	6.7081e-003	-5.2574e-002	1.5972e-002
1413	-1.115e-002	1.115e-002	-5.1814e-002	2.0235e-002
1414	-6.8466e-003	6.8466e-003	-5.4271e-002	9.3059e-003
1415	-2.08e-003	6.8466e-003	-5.4271e-002	1.3449e-002
1416	-1.0682e-002	5.0312e-003	-5.2761e-002	1.3717e-002
1417	-4.8225e-003	1.2458e-002	-5.278e-002	1.6726e-002
1418	-1.8306e-002	1.8306e-002	-5.1599e-002	1.609e-002
1419	-1.555e-002	1.555e-002	-5.0667e-002	2.5854e-002
1420	-1.989e-002	1.989e-002	-4.9126e-002	3.2717e-002
1421	-1.5976e-002	1.5976e-002	-5.2314e-002	1.3519e-002
1422	-1.9928e-002	1.5503e-002	-5.0682e-002	2.2452e-002
1423	-1.4515e-002	2.1845e-002	-5.2653e-002	1.4423e-002
1424	-1.4654e-002	2.2907e-002	-5.0934e-002	2.3378e-002
1425	-2.7093e-002	2.7093e-002	-4.7577e-002	2.8692e-002
1426	-2.4147e-002	2.4147e-002	-4.718e-002	3.7697e-002
1427	-2.8297e-002	2.8297e-002	-4.4814e-002	4.0216e-002
1428	-2.4851e-002	2.4851e-002	-4.8724e-002	2.6049e-002
1429	-3.1476e-002	2.6347e-002	-4.5987e-002	2.858e-002
1430	-3.2715e-002	2.0369e-002	-4.893e-002	1.0211e-002
1431	-2.6484e-002	1.9685e-002	-5.0503e-002	1.0864e-002
1432	-2.3225e-002	3.074e-002	-4.9406e-002	2.4529e-002
1433	-2.6743e-002	3.1571e-002	-4.5758e-002	3.6146e-002
1434	-1.9092e-002	2.7161e-002	-4.9442e-002	2.7573e-002
1435	-3.8038e-002	3.8038e-002	-3.6907e-002	3.8646e-002
1436	-3.5371e-002	3.5371e-002	-4.1791e-002	3.2944e-002
1437	-3.2308e-002	3.2308e-002	-4.2014e-002	4.0699e-002
1438	-3.3277e-002	3.3277e-002	-4.3401e-002	3.3143e-002
1439	-3.5482e-002	3.0476e-002	-4.3361e-002	2.8525e-002
1440	-4.2608e-002	3.0333e-002	-4.3462e-002	7.2208e-003
1441	-3.8911e-002	3.1354e-002	-4.463e-002	1.3885e-002
1442	-3.0849e-002	3.5578e-002	-4.3097e-002	3.7344e-002
1443	-3.441e-002	4.1239e-002	-4.0311e-002	3.7024e-002
1444	-4.4704e-002	4.4704e-002	-2.8471e-002	3.0623e-002
1445	-4.2831e-002	4.2831e-002	-3.4104e-002	2.812e-002
1446	-3.8982e-002	3.8982e-002	-3.807e-002	3.301e-002
1447	-4.9072e-002	4.2969e-002	-3.1027e-002	1.0967e-002
1448	-5.2303e-002	3.9424e-002	-3.5422e-002	-8.9367e-003
1449	-4.6219e-002	3.4439e-002	-4.0286e-002	4.5147e-003
1450	-4.8016e-002	3.7584e-002	-3.9179e-002	5.6692e-004
1451	-4.2795e-002	4.6946e-002	-3.1267e-002	3.3179e-002
1452	-3.8188e-002	4.485e-002	-3.6751e-002	3.5658e-002
1453	-4.9764e-002	4.9764e-002	-1.8234e-002	1.9949e-002
1454	-4.9005e-002	4.9005e-002	-2.4414e-002	1.9532e-002
1455	-4.582e-002	4.582e-002	-2.9414e-002	2.5479e-002
1456	-5.206e-002	4.5987e-002	-2.6347e-002	4.7775e-003
1457	-4.5839e-002	4.9935e-002	-2.6604e-002	2.9221e-002
1458	-4.7775e-002	5.4079e-002	-2.2947e-002	2.5011e-002
1459	-5.3225e-002	5.3225e-002	-1.2833e-002	9.2375e-003
1460	-5.1048e-002	5.1048e-002	-1.8809e-002	1.4886e-002
1461	-5.263e-002	5.5293e-002	-6.2552e-003	7.8313e-003
1462	-5.3812e-002	5.3812e-002	-9.5682e-003	7.3289e-003
1463	-5.7221e-002	5.2053e-002	-9.9734e-003	-1.2229e-003
1464	-5.4103e-002	4.8661e-002	-2.1004e-002	1.5844e-003
1465	-5.7811e-002	5.1774e-002	-1.7232e-002	-9.2047e-003
1466	-5.3214e-002	5.8711e-002	-1.2877e-002	9.5733e-003
1467	-5.0054e-002	5.6121e-002	-1.7423e-002	1.8947e-002
1468	0.	0.	5.475e-002	-1.481e-002
1469	2.3917e-003	2.3917e-003	5.2946e-002	-1.4518e-002
1470	-2.2419e-003	2.2419e-003	5.2953e-002	-1.3839e-002
1471	2.3833e-003	2.3833e-003	5.4649e-002	-1.7733e-002
1472	3.25e-003	0.	5.3e-002	-1.5552e-002
1473	-3.25e-003	0.	5.3e-002	-1.2734e-002
1474	-1.625e-003	-5.6882e-003	5.2694e-002	-1.3076e-002
1475	3.1844e-003	-6.8419e-003	5.2557e-002	-1.5929e-002
1476	-1.5209e-003	-3.4214e-003	5.4542e-002	-1.2876e-002
1477	2.1176e-003	-6.6879e-003	5.3947e-002	-1.7216e-002
1478	9.5173e-003	9.5173e-003	5.3916e-002	-2.1692e-002
1479	1.1259e-002	4.7787e-003	5.2784e-002	-1.7813e-002
1480	7.1545e-003	7.1545e-003	5.2515e-002	-1.2708e-002
1481	1.1888e-002	1.1888e-002	5.165e-002	-7.8015e-003
1482	1.1875e-002	1.1875e-002	5.3409e-002	-2.0725e-002
1483	1.5566e-002	8.9467e-003	5.4007e-002	-3.1933e-002
1484	6.654e-003	1.4535e-002	5.2581e-002	-1.267e-002
1485	1.8883e-002	1.8883e-002	5.1387e-002	-1.2458e-002
1486	1.657e-002	1.657e-002	5.0343e-002	-1.2108e-003
1487	2.1178e-002	2.1178e-002	4.8585e-002	6.1654e-003
1488	2.1175e-002	2.1175e-002	5.0459e-002	-8.469e-003
1489	2.4036e-002	1.5852e-002	5.0574e-002	-1.2622e-002
1490	1.6356e-002	2.4254e-002	5.2152e-002	-1.3561e-002
1491	1.5178e-002	2.4518e-002	5.078e-002	-5.5457e-003
1492	2.7918e-002	2.7918e-002	4.7087e-002	2.7471e-003
1493	2.5684e-002	2.5684e-002	4.6361e-002	1.2531e-002
1494	3.0055e-002	3.0055e-002	4.3654e-002	1.7449e-002
1495	3.0095e-002	3.0095e-002	4.5712e-002	5.8216e-003
1496	3.297e-002	2.7868e-002	4.5082e-002	3.901e-003
1497	2.8537e-002	2.0572e-002	4.8845e-002	-8.5689e-003
1498	2.5445e-002	3.2477e-002	4.8338e-002	-3.998e-004
1499	2.4668e-002	3.4382e-002	4.691e-002	5.9954e-003
1500	3.6381e-002	3.6381e-002	4.0891e-002	1.1292e-002
1501	3.4253e-002	3.4253e-002	4.0445e-002	1.9384e-002
1502	3.8235e-002	3.8235e-002	3.6703e-002	1.9257e-002
1503	3.8371e-002	3.8371e-002	3.9035e-002	1.1743e-002
1504	4.3209e-002	3.7542e-002	3.7411e-002	2.1249e-003
1505	3.7162e-002	3.222e-002	4.2082e-002	5.6804e-003
1506	4.1313e-002	3.3744e-002	4.287e-002	-1.0539e-002
1507	3.7116e-002	4.4066e-002	3.7834e-002	1.6852e-002
1508	3.2776e-002	3.8866e-002	4.165e-002	1.5344e-002
1509	4.6735e-002	4.6735e-002	2.4996e-002	1.494e-002
1510	4.7096e-002	4.7096e-002	2.7649e-002	9.9614e-003
1511	4.391e-002	4.391e-002	3.2649e-002	1.1206e-002
1512	4.1925e-002	4.1925e-002	3.2423e-002	1.8185e-002
1513	4.689e-002	4.1311e-002	3.3202e-002	2.2799e-004
1514	5.5394e-002	4.659e-002	2.5266e-002	-1.5617e-002
1515	4.0932e-002	4.7747e-002	3.3668e-002	1.6393e-002
1516	4.4803e-002	5.3587e-002	2.8314e-002	1.4804e-002
1517	5.1325e-002	5.1325e-002	1.3219e-002	8.1794e-003
1518	5.2134e-002	5.2134e-002	1.6296e-002	6.3442e-003
1519	4.9957e-002	4.9957e-002	2.2272e-002	8.2837e-003
1520	5.8255e-002	4.9185e-002	1.9745e-002	-1.7141e-002
1521	5.0765e-002	5.753e-002	2.0498e-002	7.1131e-003
1522	5.0437e-002	5.6423e-002	1.6282e-002	1.0563e-002
1523	4.776e-002	5.6448e-002	2.2978e-002	1.3244e-002
1524	5.3e-002	5.3e-002	6.9389e-018	-1.2126e-004
1525	5.4537e-002	5.4537e-002	3.3565e-003	7.6146e-004
1526	5.375e-002	5.375e-002	9.9782e-003	2.9718e-003
1527	5.7835e-002	5.2893e-002	3.3633e-003	-1.6457e-003
1528	5.9871e-002	5.1241e-002	1.3543e-002	-1.4451e-002
1529	5.295e-002	5.804e-002	2.3044e-003	1.2344e-003
1530	5.2057e-002	5.8039e-002	9.9524e-003	5.7921e-003
1531	5.1325e-002	5.1325e-002	-1.3219e-002	-8.2838e-003
1532	5.4537e-002	5.4537e-002	-3.3565e-003	-8.8195e-004
1533	5.375e-002	5.375e-002	-9.9782e-003	-3.6211e-003
1534	5.7835e-002	5.2893e-002	-3.3633e-003	1.462e-003
1535	6.2385e-002	5.1696e-002	-1.1686e-002	1.7222e-002
1536	6.0311e-002	5.3905e-002	-9.2981e-003	8.993e-003
1537	5.2815e-002	5.804e-002	-4.4207e-003	-2.633e-003
1538	5.1825e-002	5.8185e-002	-1.1096e-002	-7.1338e-003
1539	4.6735e-002	4.6735e-002	-2.4996e-002	-1.5964e-002
1540	4.9957e-002	4.9957e-002	-2.2272e-002	-8.1217e-003
1541	5.2134e-002	5.2134e-002	-1.6296e-002	-5.9768e-003
1542	6.0769e-002	4.9865e-002	-1.7958e-002	2.3881e-002
1543	5.3664e-002	4.6958e-002	-2.4575e-002	8.496e-003
1544	5.8712e-002	4.9597e-002	-2.2969e-002	2.5734e-002
1545	5.0819e-002	5.696e-002	-2.0367e-002	-6.8751e-003
1546	5.0066e-002	5.6569e-002	-1.7389e-002	-1.0535e-002
1547	4.6557e-002	5.4066e-002	-2.5327e-002	-1.5013e-002
1548	4.391e-002	4.391e-002	-3.2649e-002	-1.248e-002
1549	4.7096e-002	4.7096e-002	-2.7649e-002	-1.1146e-002
1550	4.1925e-002	4.1925e-002	-3.2423e-002	-1.9475e-002
1551	4.6796e-002	4.1219e-002	-3.3317e-002	-1.8538e-003
1552	5.0803e-002	4.3823e-002	-2.9809e-002	5.9351e-003
1553	4.1219e-002	4.6796e-002	-3.3317e-002	-1.8761e-002
1554	4.3338e-002	5.1206e-002	-3.051e-002	-1.7043e-002
1555	3.6381e-002	3.6381e-002	-4.0891e-002	-1.2891e-002
1556	3.8235e-002	3.8235e-002	-3.6703e-002	-2.061e-002
1557	3.4253e-002	3.4253e-002	-4.0445e-002	-2.0286e-002
1558	3.8371e-002	3.8371e-002	-3.9035e-002	-1.3339e-002
1559	4.3115e-002	3.7438e-002	-3.7515e-002	-4.1995e-003
1560	3.8865e-002	3.2776e-002	-4.165e-002	-4.5228e-003
1561	3.7438e-002	4.3115e-002	-3.7515e-002	-1.8978e-002
1562	3.2754e-002	3.8832e-002	-4.1667e-002	-1.6734e-002
1563	2.7918e-002	2.7918e-002	-4.7087e-002	-5.0996e-003
1564	3.0055e-002	3.0055e-002	-4.3654e-002	-1.8272e-002
1565	2.5684e-002	2.5684e-002	-4.6361e-002	-1.4406e-002
1566	3.0095e-002	3.0095e-002	-4.5712e-002	-8.0587e-003
1567	3.341e-002	2.4329e-002	-4.7086e-002	5.1516e-003
1568	3.3474e-002	2.5734e-002	-4.8208e-002	1.3582e-002
1569	2.6071e-002	3.2446e-002	-4.805e-002	-2.1035e-003
1570	2.8441e-002	3.4641e-002	-4.4723e-002	-1.335e-002
1571	2.3933e-002	3.3178e-002	-4.7289e-002	-6.4438e-003
1572	1.8883e-002	1.8883e-002	-5.1387e-002	1.0483e-002
1573	2.1178e-002	2.1178e-002	-4.8585e-002	-8.3235e-003
1574	1.657e-002	1.657e-002	-5.0343e-002	-7.0229e-004
1575	2.1175e-002	2.1175e-002	-5.0459e-002	5.9323e-003
1576	2.1502e-002	1.6766e-002	-5.0278e-002	3.5958e-003
1577	1.3922e-002	2.3564e-002	-5.1139e-002	5.1658e-003
1578	9.5173e-003	9.5173e-003	-5.3916e-002	2.1089e-002
1579	1.1888e-002	1.1888e-002	-5.165e-002	6.9221e-003
1580	7.1545e-003	7.1545e-003	-5.2515e-002	1.2057e-002
1581	1.1875e-002	1.1875e-002	-5.3409e-002	1.968e-002
1582	9.5465e-003	4.1472e-003	-5.2837e-002	1.6355e-002
1583	1.6538e-002	7.1366e-003	-5.2517e-002	1.7879e-002
1584	1.5635e-002	8.8499e-003	-5.4021e-002	3.0685e-002
1585	4.4355e-003	1.2754e-002	-5.2814e-002	1.3346e-002
1586	-4.9764e-002	4.9764e-002	1.8234e-002	-1.9937e-002
1587	-5.1048e-002	5.1048e-002	1.8809e-002	-1.4875e-002
1588	-5.3225e-002	5.3225e-002	1.2833e-002	-8.7324e-003
1589	-5.263e-002	5.5293e-002	6.2552e-003	-7.9215e-003
1590	-5.3812e-002	5.3812e-002	9.5682e-003	-6.8783e-003
1591	-5.4464e-002	5.031e-002	1.6669e-002	-2.9626e-003
1592	-5.7235e-002	5.2131e-002	9.5571e-003	2.1395e-003
1593	-4.9777e-002	5.5249e-002	1.8199e-002	-1.9689e-002
1594	-5.1313e-002	5.9678e-002	1.3267e-002	-1.4306e-002
1595	-4.4642e-002	4.4642e-002	2.8567e-002	-3.0096e-002
1596	-4.582e-002	4.582e-002	2.9414e-002	-2.4539e-002
1597	-4.9005e-002	4.9005e-002	2.4414e-002	-1.868e-002
1598	-5.2422e-002	4.8114e-002	2.2226e-002	-6.6569e-003
1599	-5.3024e-002	4.4937e-002	2.8101e-002	2.9629e-003
1600	-5.1262e-002	4.5824e-002	2.9408e-002	-3.0587e-003
1601	-4.7008e-002	5.1493e-002	2.7808e-002	-2.1968e-002
1602	-4.7412e-002	5.3206e-002	2.3687e-002	-2.5252e-002
1603	-4.4715e-002	5.2265e-002	2.8453e-002	-2.8876e-002
1604	-3.7974e-002	3.7974e-002	3.6972e-002	-3.7355e-002
1605	-3.8982e-002	3.8982e-002	3.807e-002	-3.12e-002
1606	-4.2831e-002	4.2831e-002	3.4104e-002	-2.7399e-002
1607	-5.0036e-002	4.1741e-002	3.2661e-002	-3.1282e-003
1608	-4.4893e-002	3.8158e-002	3.6783e-002	-1.5565e-002
1609	-4.8274e-002	4.2836e-002	3.4098e-002	-7.9004e-003
1610	-4.1483e-002	4.9277e-002	3.2987e-002	-3.232e-002
1611	-3.7273e-002	4.6414e-002	3.7679e-002	-3.3991e-002
1612	-3.5371e-002	3.5371e-002	4.1791e-002	-3.1492e-002
1613	-3.2308e-002	3.2308e-002	4.2014e-002	-3.9712e-002
1614	-3.3277e-002	3.3277e-002	4.3401e-002	-3.1697e-002
1615	-3.6567e-002	3.0668e-002	4.3226e-002	-2.4531e-002
1616	-4.1282e-002	3.4377e-002	4.0339e-002	-1.8682e-002
1617	-3.08e-002	3.6705e-002	4.3132e-002	-3.5883e-002
1618	-3.3409e-002	4.2804e-002	4.1144e-002	-3.494e-002
1619	-2.7093e-002	2.7093e-002	4.7577e-002	-2.7175e-002
1620	-2.8297e-002	2.8297e-002	4.4814e-002	-3.8959e-002
1621	-2.4147e-002	2.4147e-002	4.718e-002	-3.6062e-002
1622	-2.4851e-002	2.4851e-002	4.8724e-002	-2.4765e-002
1623	-3.256e-002	2.655e-002	4.587e-002	-2.491e-002
1624	-2.719e-002	1.963e-002	4.9231e-002	-1.8773e-002
1625	-2.2624e-002	2.9833e-002	4.7929e-002	-2.9514e-002
1626	-1.8306e-002	1.8306e-002	5.1599e-002	-1.4384e-002
1627	-1.989e-002	1.989e-002	4.9126e-002	-3.0835e-002
1628	-1.555e-002	1.555e-002	5.0667e-002	-2.5048e-002
1629	-1.5976e-002	1.5976e-002	5.2314e-002	-1.1693e-002
1630	-2.2937e-002	1.5208e-002	5.0771e-002	-1.5579e-002
1631	-2.0028e-002	1.5499e-002	5.2434e-002	-4.3445e-003
1632	-1.3436e-002	2.2238e-002	5.1269e-002	-2.0464e-002
1633	-9.2214e-003	9.2214e-003	5.3968e-002	-7.6794e-003
1634	-1.0963e-002	4.4793e-003	5.281e-002	-1.1222e-002
1635	-1.115e-002	1.115e-002	5.1814e-002	-2.0196e-002
1636	-6.7081e-003	6.7081e-003	5.2574e-002	-1.5601e-002
1637	-6.8466e-003	6.8466e-003	5.4271e-002	-8.4084e-003
1638	-7.7133e-003	4.4793e-003	5.281e-002	-1.3164e-002
1639	-2.5973e-003	1.4239e-002	5.2936e-002	-1.599e-002
1640	0.104	-5.6259e-002	-5.2132e-003	-6.5846e-003
1641	0.104	-5.6259e-002	5.2132e-003	-1.5902e-002
1642	0.104	-5.475e-002	-1.6636e-017	-1.1552e-002
1643	0.10053	-5.65e-002	0.	-1.1018e-002
1644	0.104	-5.4343e-002	-1.5462e-002	1.0337e-002
1645	0.104	-5.376e-002	-1.0361e-002	5.7682e-004
1646	0.104	-5.4269e-002	-5.1909e-003	-6.671e-003
1647	0.10053	-5.6259e-002	-5.2132e-003	-6.2282e-003
1648	9.9316e-002	-5.3281e-002	-1.236e-002	4.2352e-003
1649	9.6879e-002	-5.4196e-002	-7.1576e-003	-3.5494e-003
1650	9.9011e-002	-5.4498e-002	-1.4907e-002	9.0202e-003
1651	0.104	-5.0577e-002	-2.5184e-002	4.0914e-002
1652	0.104	-5.0825e-002	-2.0346e-002	2.3032e-002
1653	0.104	-5.2333e-002	-1.5375e-002	1.0056e-002
1654	9.9316e-002	-5.1854e-002	-1.7374e-002	1.4379e-002
1655	9.9011e-002	-5.289e-002	-1.9872e-002	2.0744e-002
1656	0.104	-4.5088e-002	-3.4049e-002	8.8251e-002
1657	0.104	-4.6053e-002	-2.9594e-002	6.1903e-002
1658	0.104	-4.8501e-002	-2.5013e-002	4.021e-002
1659	9.9316e-002	-4.4845e-002	-3.1258e-002	6.7352e-002
1660	9.6879e-002	-4.7681e-002	-2.6802e-002	4.4273e-002
1661	9.9011e-002	-5.0831e-002	-2.4667e-002	3.6821e-002
1662	9.852e-002	-4.6612e-002	-3.193e-002	7.0282e-002
1663	0.104	-3.8064e-002	-4.1754e-002	0.1466
1664	0.104	-3.9615e-002	-3.777e-002	0.11482
1665	0.104	-4.2911e-002	-3.3755e-002	8.647e-002
1666	9.9316e-002	-4.1703e-002	-3.5418e-002	9.2282e-002
1667	9.6879e-002	-3.8173e-002	-3.9109e-002	0.11424
1668	9.852e-002	-4.3467e-002	-3.6095e-002	9.5679e-002
1669	9.6561e-002	-3.9024e-002	-4.0858e-002	0.12654
1670	0.104	-2.9743e-002	-4.8037e-002	0.202
1671	0.104	-3.1747e-002	-4.4578e-002	0.17137
1672	0.104	-3.5763e-002	-4.1282e-002	0.143
1673	0.10059	-3.0985e-002	-4.5068e-002	0.16858
1674	9.6879e-002	-3.432e-002	-4.2621e-002	0.14089
1675	0.10003	-3.1013e-002	-4.7227e-002	0.18585
1676	9.6561e-002	-3.5087e-002	-4.4285e-002	0.1534
1677	0.104	-2.041e-002	-5.2685e-002	0.24113
1678	0.104	-2.2733e-002	-4.9771e-002	0.21778
1679	0.104	-2.7315e-002	-4.7322e-002	0.19606
1680	0.10059	-2.6553e-002	-4.7813e-002	0.1924
1681	0.10003	-2.6523e-002	-4.9887e-002	0.20861
1682	9.6891e-002	-2.2259e-002	-5.1931e-002	0.21711
1683	0.104	-1.0382e-002	-5.5538e-002	0.25834
1684	0.104	-1.2901e-002	-5.3162e-002	0.24434
1685	0.104	-1.7872e-002	-5.1654e-002	0.2332
1686	9.9322e-002	-1.2403e-002	-5.5122e-002	0.2447
1687	9.6891e-002	-1.7372e-002	-5.3763e-002	0.23031
1688	0.104	2.1631e-017	-5.65e-002	0.2582
1689	0.104	-2.6066e-003	-5.4629e-002	0.25386
1690	0.104	-7.7765e-003	-5.412e-002	0.25061
1691	9.863e-002	-5.783e-003	-5.4438e-002	0.23882
1692	9.9322e-002	-7.2643e-003	-5.6031e-002	0.24806
1693	9.6891e-002	-1.996e-003	-5.6465e-002	0.24212
1694	0.104	1.0382e-002	-5.5538e-002	0.25453
1695	0.104	7.7765e-003	-5.412e-002	0.25548
1696	0.104	2.6066e-003	-5.4629e-002	0.25469
1697	9.9322e-002	8.3466e-003	-5.588e-002	0.24359
1698	9.6891e-002	3.2224e-003	-5.6408e-002	0.24034
1699	0.104	2.041e-002	-5.2685e-002	0.25912
1700	0.104	1.7872e-002	-5.1654e-002	0.26197
1701	0.104	1.2901e-002	-5.3162e-002	0.25747
1702	9.7977e-002	1.4753e-002	-5.2724e-002	0.24062
1703	9.9322e-002	1.3467e-002	-5.4872e-002	0.24228
1704	9.6891e-002	1.8536e-002	-5.3373e-002	0.23647
1705	0.104	2.9743e-002	-4.8037e-002	0.27545
1706	0.104	2.7315e-002	-4.7322e-002	0.2777
1707	0.104	2.2733e-002	-4.9771e-002	0.26849
1708	9.9322e-002	2.7969e-002	-4.9091e-002	0.25316
1709	9.6891e-002	2.3382e-002	-5.1435e-002	0.2394
1710	0.104	3.8064e-002	-4.1754e-002	0.29602
1711	0.104	3.5763e-002	-4.1282e-002	0.29669
1712	0.104	3.1747e-002	-4.4578e-002	0.28764
1713	9.7955e-002	3.3243e-002	-4.3501e-002	0.26133
