Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
51	2.5533e-003	8.3817e-003	6.2681e-002	-1.3487e-003
52	1.25e-003	8.75e-003	6.375e-002	-1.2413e-003
53	1.25e-003	7.5e-003	6.5e-002	-1.3423e-003
54	2.4386e-003	7.4039e-003	6.4025e-002	-1.5109e-003
55	2.4729e-003	8.6799e-003	6.3874e-002	-1.3542e-003
56	5.e-003	7.812e-003	6.0981e-002	-1.476e-003
57	3.75e-003	8.1936e-003	6.1909e-002	-1.4263e-003
58	3.3333e-003	6.6573e-003	6.2222e-002	-1.6242e-003
59	5.e-003	6.6573e-003	6.2222e-002	-1.904e-003
60	5.e-003	8.1455e-003	6.1949e-002	-1.5401e-003
61	3.75e-003	7.1194e-003	6.3087e-002	-1.7208e-003
62	3.7406e-003	8.656e-003	6.3946e-002	-1.4729e-003
63	3.7384e-003	7.4039e-003	6.4025e-002	-1.7367e-003
64	5.e-003	8.4505e-003	6.2932e-002	-1.5695e-003
65	5.e-003	8.6416e-003	6.3988e-002	-1.5898e-003
66	3.75e-003	7.5e-003	6.5e-002	-1.7548e-003
67	5.e-003	7.4039e-003	6.4025e-002	-1.9749e-003
68	3.7464e-003	8.4553e-003	6.2853e-002	-1.4549e-003
69	3.8396e-003	1.1227e-002	5.9754e-002	-8.8286e-004
70	3.9944e-003	9.9643e-003	6.0097e-002	-1.0322e-003
71	2.6767e-003	1.0097e-002	6.0651e-002	-1.0671e-003
72	3.7934e-003	6.8463e-003	6.0553e-002	-1.4489e-003
73	2.6926e-003	7.4232e-003	6.1671e-002	-1.398e-003
74	3.9227e-003	8.356e-003	6.0529e-002	-1.2734e-003
75	1.5151e-004	8.1699e-003	6.3116e-002	-1.1381e-003
76	1.5329e-003	8.8438e-003	6.2228e-002	-1.2082e-003
77	1.4741e-003	7.8404e-003	6.2516e-002	-1.2754e-003
78	3.1253e-003	8.8417e-003	5.9972e-002	-1.1419e-003
79	1.6214e-003	7.6083e-003	6.1252e-002	-1.2392e-003
80	1.8159e-003	8.9376e-003	6.0707e-002	-1.1482e-003
81	2.0664e-003	8.8976e-003	5.9338e-002	-1.077e-003
82	1.8611e-003	7.7257e-003	5.9691e-002	-1.1439e-003
83	5.0722e-004	8.1264e-003	6.0302e-002	-1.095e-003
84	2.7829e-003	8.4777e-003	6.1344e-002	-1.2722e-003
85	-3.5535e-003	6.4259e-003	5.9798e-002	-7.2785e-004
86	-3.6604e-003	7.6971e-003	5.8446e-002	-9.8982e-004
87	-5.e-003	7.6048e-003	5.9894e-002	-7.735e-004
88	-3.4032e-003	6.9414e-003	6.0795e-002	-6.9056e-004
89	-1.7715e-003	6.7426e-003	5.9306e-002	-9.2436e-004
90	-3.315e-003	7.8117e-003	5.9488e-002	-9.0968e-004
91	-1.25e-003	8.4755e-003	5.5096e-002	-1.0928e-003
92	-2.428e-003	8.1314e-003	5.7003e-002	-1.1035e-003
93	-1.4324e-003	7.1754e-003	5.6528e-002	-1.0627e-003
94	1.6323e-004	7.2945e-003	5.6257e-002	-9.6688e-004
95	-5.6073e-004	8.3798e-003	5.6199e-002	-1.0276e-003
96	-1.1744e-003	7.586e-003	5.7441e-002	-1.0322e-003
97	-5.e-003	1.0135e-002	5.7365e-002	-1.2857e-003
98	-3.75e-003	8.9745e-003	5.7173e-002	-1.1744e-003
99	-3.5709e-003	1.0162e-002	5.5768e-002	-1.2903e-003
100	-3.3847e-003	1.0023e-002	5.7069e-002	-1.2125e-003
101	-3.3322e-003	9.0946e-003	5.8176e-002	-1.1053e-003
102	-1.7808e-003	9.4604e-003	5.6455e-002	-1.1232e-003
103	-4.9769e-004	6.9988e-003	5.8524e-002	-1.006e-003
104	-5.653e-004	8.7302e-003	5.7286e-002	-1.0364e-003
105	-1.4945e-003	8.0786e-003	5.8562e-002	-1.02e-003
106	-5.3167e-004	7.3043e-003	5.9693e-002	-1.0116e-003
107	7.6893e-004	7.6974e-003	5.8134e-002	-1.0191e-003
108	-1.5287e-004	8.8147e-003	5.8368e-002	-1.038e-003
109	-2.12e-003	8.2024e-003	5.7855e-002	-1.0528e-003
110	-5.e-003	6.5351e-003	5.9657e-002	-6.5265e-004
111	-5.e-003	7.8489e-003	5.8349e-002	-1.0169e-003
112	-3.75e-003	6.7678e-003	5.8232e-002	-9.5365e-004
113	-5.e-003	1.0278e-002	5.5843e-002	-1.3781e-003
114	-3.75e-003	9.4134e-003	5.5381e-002	-1.3092e-003
115	-5.e-003	9.1167e-003	5.705e-002	-1.2484e-003
116	-1.25e-003	7.5e-003	5.5e-002	-1.0906e-003
117	-2.5941e-003	7.1012e-003	5.6535e-002	-1.1284e-003
118	-2.5e-003	8.4755e-003	5.5096e-002	-1.2175e-003
119	-5.e-003	8.1441e-003	5.6747e-002	-1.2493e-003
120	-3.75e-003	8.4755e-003	5.5096e-002	-1.3348e-003
121	-3.7512e-003	7.1718e-003	5.6527e-002	-1.1977e-003
122	-5.e-003	7.1905e-003	5.6489e-002	-1.2818e-003
123	-5.e-003	8.4755e-003	5.5096e-002	-1.4402e-003
124	-3.75e-003	7.5e-003	5.5e-002	-1.3739e-003
125	-3.75e-003	8.0906e-003	5.6806e-002	-1.1777e-003
126	3.8997e-003	-1.0937e-002	6.5347e-002	-1.141e-003
127	3.7804e-003	-1.0061e-002	6.6821e-002	-9.7714e-004
128	5.e-003	-1.1226e-002	6.6809e-002	-1.3268e-003
129	5.e-003	-1.1e-002	6.5664e-002	-1.2354e-003
130	3.9372e-003	-9.6896e-003	6.5269e-002	-8.5114e-004
131	5.e-003	-1.e-002	6.6683e-002	-9.6032e-004
132	9.0824e-004	-7.5e-003	6.6406e-002	-8.6242e-004
133	2.5665e-003	-8.6732e-003	6.679e-002	-7.7698e-004
134	1.3488e-003	-8.4966e-003	6.5056e-002	-8.301e-004
135	1.25e-003	-7.5e-003	6.5e-002	-7.8223e-004
136	2.5e-003	-7.5e-003	6.6406e-002	-6.1442e-004
137	2.5e-003	-8.75e-003	6.5139e-002	-7.5157e-004
138	5.e-003	-8.75e-003	6.9352e-002	-6.8885e-004
139	3.8008e-003	-8.6666e-003	6.8208e-002	-7.1905e-004
140	3.3333e-003	-7.5e-003	6.9219e-002	-5.8693e-004
141	5.e-003	-7.5e-003	6.9219e-002	-3.4719e-004
142	5.e-003	-8.75e-003	6.795e-002	-6.3737e-004
143	3.6806e-003	-7.5e-003	6.7813e-002	-4.7928e-004
144	3.684e-003	-8.3656e-003	6.4932e-002	-5.624e-004
145	3.7384e-003	-7.5e-003	6.6406e-002	-4.1473e-004
146	5.e-003	-8.75e-003	6.6547e-002	-5.8482e-004
147	5.e-003	-8.75e-003	6.5145e-002	-5.3749e-004
148	3.75e-003	-7.5e-003	6.5e-002	-3.6892e-004
149	5.e-003	-7.5e-003	6.6406e-002	-2.0933e-004
150	3.75e-003	-8.75e-003	6.6545e-002	-6.8466e-004
151	3.6299e-003	-1.1466e-002	6.7332e-002	-1.2789e-003
152	3.3053e-003	-1.0371e-002	6.8367e-002	-1.07e-003
153	2.3963e-003	-1.0471e-002	6.6918e-002	-1.0315e-003
154	3.5405e-003	-8.2369e-003	7.0698e-002	-7.4619e-004
155	2.5678e-003	-8.43e-003	6.9322e-002	-8.197e-004
156	3.8244e-003	-9.2626e-003	6.9625e-002	-8.8442e-004
157	2.1833e-005	-8.7098e-003	6.6611e-002	-9.8835e-004
158	1.2772e-003	-9.55e-003	6.6777e-002	-9.4185e-004
159	1.3609e-003	-8.554e-003	6.7942e-002	-8.9977e-004
160	2.6524e-003	-9.5188e-003	6.9849e-002	-9.7295e-004
161	1.4194e-003	-8.8642e-003	6.9648e-002	-9.5815e-004
162	1.3455e-003	-9.9751e-003	6.828e-002	-1.0023e-003
163	1.5313e-003	-1.0283e-002	7.0022e-002	-1.0623e-003
164	1.5539e-003	-9.1949e-003	7.1038e-002	-1.0064e-003
165	2.0697e-004	-9.5077e-003	6.9552e-002	-1.0326e-003
166	2.4557e-003	-9.2994e-003	6.8321e-002	-9.1174e-004
167	-3.905e-003	-1.125e-002	6.5448e-002	-6.6061e-004
168	-1.1357e-003	-1.0981e-002	6.5546e-002	-8.8641e-004
169	-2.3835e-003	-1.25e-002	6.5463e-002	-5.9254e-004
170	-3.5119e-003	-1.25e-002	6.3968e-002	-4.1537e-004
171	-2.5715e-003	-1.1469e-002	6.3935e-002	-7.1117e-004
172	-1.1362e-003	-1.25e-002	6.4107e-002	-7.5281e-004
173	0.	-1.e-002	6.5278e-002	-9.4921e-004
174	-1.3852e-003	-8.9915e-003	6.5229e-002	-1.056e-003
175	-1.2529e-004	-9.2804e-003	6.38e-002	-9.3526e-004
176	1.2113e-003	-1.0094e-002	6.3833e-002	-9.1483e-004
177	-1.196e-003	-1.0368e-002	6.4048e-002	-9.0742e-004
178	2.9092e-003	-1.25e-002	6.5552e-002	-1.3364e-003
179	1.3483e-003	-1.0819e-002	6.5458e-002	-9.9771e-004
180	3.2877e-003	-1.25e-002	6.4163e-002	-1.3474e-003
181	1.2798e-003	-1.25e-002	6.4161e-002	-1.0617e-003
182	2.4475e-003	-1.131e-002	6.4187e-002	-1.0778e-003
183	-1.4372e-003	-1.1397e-002	6.2639e-002	-7.8937e-004
184	1.3948e-003	-1.1117e-002	6.2659e-002	-9.5528e-004
185	-1.1972e-004	-1.25e-002	6.2725e-002	-8.5656e-004
186	-1.0681e-003	-1.25e-002	6.119e-002	-7.3405e-004
187	-1.372e-004	-1.1603e-002	6.1304e-002	-8.4413e-004
188	7.4629e-004	-1.25e-002	6.1345e-002	-9.1922e-004
189	3.502e-005	-1.1081e-002	6.4025e-002	-9.1413e-004
190	-3.8967e-003	-1.1549e-002	6.6906e-002	-6.1172e-004
191	-2.2552e-003	-1.126e-002	6.7349e-002	-8.1676e-004
192	-2.6292e-003	-1.0484e-002	6.6767e-002	-9.094e-004
193	1.8822e-003	-1.1465e-002	6.7403e-002	-1.1272e-003
194	-1.3062e-003	-9.5725e-003	6.678e-002	-1.0247e-003
195	-2.0356e-004	-1.0799e-002	6.8725e-002	-9.984e-004
196	-1.6e-003	-1.0018e-002	6.8129e-002	-1.0077e-003
197	-6.2731e-004	-1.0451e-002	6.99e-002	-1.0187e-003
198	-1.0004e-004	-1.0519e-002	6.6935e-002	-9.7298e-004
199	-5.e-003	-1.125e-002	6.6817e-002	-5.9569e-004
200	-3.8287e-003	-9.8892e-003	6.6891e-002	-1.0227e-003
201	-5.e-003	-1.125e-002	6.5417e-002	-5.7016e-004
202	-5.e-003	-1.e-002	6.6684e-002	-9.9311e-004
203	-3.75e-003	-1.e-002	6.5278e-002	-9.7425e-004
204	-3.3333e-003	-7.5e-003	6.9219e-002	-1.5236e-003
205	-3.7875e-003	-8.6585e-003	6.8194e-002	-1.3256e-003
206	-5.e-003	-8.75e-003	6.9352e-002	-1.3975e-003
207	-5.e-003	-7.5e-003	6.9219e-002	-1.7636e-003
208	-3.75e-003	-7.5e-003	6.7813e-002	-1.5872e-003
209	-5.e-003	-8.75e-003	6.795e-002	-1.3946e-003
210	-2.5403e-003	-8.6975e-003	6.6801e-002	-1.2057e-003
211	-7.6952e-004	-7.5e-003	6.6406e-002	-1.1181e-003
212	-1.25e-003	-7.5e-003	6.5e-002	-1.1647e-003
213	-2.5e-003	-8.75e-003	6.5139e-002	-1.1711e-003
214	-2.3309e-003	-7.5e-003	6.6406e-002	-1.3593e-003
215	-5.e-003	-8.75e-003	6.6546e-002	-1.3931e-003
216	-3.7218e-003	-7.5e-003	6.6406e-002	-1.5838e-003
217	-3.75e-003	-8.75e-003	6.5139e-002	-1.2789e-003
218	-5.e-003	-8.75e-003	6.5145e-002	-1.3849e-003
219	-5.e-003	-7.5e-003	6.6406e-002	-1.7911e-003
220	-3.75e-003	-7.5e-003	6.5e-002	-1.577e-003
221	-3.8685e-003	-8.6464e-003	6.6595e-002	-1.3281e-003
222	-3.6366e-003	-1.066e-002	6.8382e-002	-8.6907e-004
223	-1.1672e-003	-8.5523e-003	6.8032e-002	-1.1211e-003
224	-3.7781e-003	-8.2939e-003	7.0558e-002	-1.4143e-003
225	-3.7558e-003	-9.256e-003	6.9623e-002	-1.1988e-003
226	-2.4163e-003	-8.4335e-003	6.9475e-002	-1.2605e-003
227	-1.0046e-003	-9.0388e-003	6.9508e-002	-1.097e-003
228	-2.1327e-003	-9.865e-003	6.9596e-002	-1.0522e-003
229	-8.0356e-004	-9.439e-003	7.0984e-002	-1.0902e-003
230	-2.4427e-003	-9.2783e-003	6.8157e-002	-1.1224e-003
231	-5.e-003	7.8025e-003	6.0989e-002	-6.7281e-004
232	-3.5638e-003	8.0984e-003	6.1782e-002	-7.7588e-004
233	-3.3333e-003	6.6573e-003	6.2222e-002	-5.4901e-004
234	-3.54e-003	8.2716e-003	6.0574e-002	-8.7611e-004
235	-2.151e-003	7.3614e-003	6.1582e-002	-8.3101e-004
236	-3.6934e-003	1.1196e-002	6.1139e-002	-1.3226e-003
237	-3.6471e-003	9.5623e-003	6.1465e-002	-1.043e-003
238	-5.e-003	1.0635e-002	6.0665e-002	-1.2803e-003
239	-3.5434e-003	1.126e-002	5.9926e-002	-1.292e-003
240	-2.1844e-003	1.0047e-002	6.0955e-002	-1.1146e-003
241	-3.5348e-003	9.8758e-003	6.0213e-002	-1.1134e-003
242	-9.0278e-004	7.4039e-003	6.4025e-002	-9.935e-004
243	-2.2882e-003	8.4223e-003	6.2664e-002	-9.1306e-004
244	-1.25e-003	8.75e-003	6.375e-002	-1.0406e-003
245	-8.3435e-004	7.7061e-003	6.2393e-002	-1.003e-003
246	-9.3262e-004	8.9815e-003	6.2112e-002	-1.0612e-003
247	-1.5722e-003	8.6286e-003	5.9843e-002	-1.0177e-003
248	-6.6407e-004	9.1605e-003	6.0785e-002	-1.0687e-003
249	-6.4979e-004	7.5475e-003	6.1073e-002	-1.012e-003
250	-3.2107e-004	9.2015e-003	5.9456e-002	-1.0611e-003
251	-2.1763e-003	8.5901e-003	6.1311e-002	-9.6104e-004
252	-3.75e-003	1.25e-002	6.e-002	-1.4646e-003
253	-2.5e-003	1.125e-002	6.125e-002	-1.2594e-003
254	-2.2861e-003	1.1381e-002	5.9948e-002	-1.2315e-003
255	0.	8.75e-003	6.375e-002	-1.1406e-003
256	2.5009e-004	9.092e-003	6.2119e-002	-1.1257e-003
257	-1.3823e-003	1.0334e-002	6.2147e-002	-1.1448e-003
258	8.3244e-004	9.1904e-003	5.9217e-002	-1.0577e-003
259	-5.4003e-004	1.0054e-002	5.9914e-002	-1.0899e-003
260	5.4426e-004	9.1923e-003	6.067e-002	-1.1003e-003
261	-1.6348e-003	1.1447e-002	6.097e-002	-1.2186e-003
262	2.5709e-004	1.0187e-002	6.0997e-002	-1.1017e-003
263	-1.0527e-003	1.124e-002	5.9975e-002	-1.153e-003
264	-1.25e-003	1.25e-002	6.e-002	-1.2273e-003
265	-2.2895e-004	1.1368e-002	6.1312e-002	-1.1375e-003
266	2.9924e-004	1.1428e-002	5.9712e-002	-1.0759e-003
267	-9.4839e-004	1.0257e-002	6.1016e-002	-1.1178e-003
268	-9.4087e-004	1.026e-002	5.733e-002	-1.0872e-003
269	-2.4653e-003	1.1055e-002	5.6484e-002	-1.2246e-003
270	-3.5714e-003	1.1734e-002	5.7341e-002	-1.3258e-003
271	-1.9902e-003	1.0762e-002	5.8011e-002	-1.1618e-003
272	-1.2202e-003	1.1671e-002	5.7242e-002	-1.1501e-003
273	1.6662e-003	8.742e-003	5.8457e-002	-1.0257e-003
274	4.6453e-004	9.6876e-003	5.7873e-002	-1.02e-003
275	1.6415e-003	9.8107e-003	5.8312e-002	-9.961e-004
276	-6.3354e-004	9.8432e-003	5.8515e-002	-1.07e-003
277	2.5e-003	1.1036e-002	5.6464e-002	-8.2503e-004
278	1.3246e-003	1.0211e-002	5.7195e-002	-9.5315e-004
279	3.8109e-003	1.0247e-002	5.7034e-002	-8.0802e-004
280	3.5714e-003	1.1734e-002	5.7341e-002	-7.7736e-004
281	1.2369e-003	1.1674e-002	5.7247e-002	-9.457e-004
282	2.698e-003	1.0707e-002	5.8003e-002	-9.0903e-004
283	-1.1608e-003	1.1029e-002	5.8764e-002	-1.1332e-003
284	1.572e-003	1.1181e-002	5.8639e-002	-9.7829e-004
285	7.2223e-005	1.2123e-002	5.8095e-002	-1.0643e-003
286	-8.3333e-004	1.2404e-002	5.9025e-002	-1.1652e-003
287	1.25e-003	1.2404e-002	5.9025e-002	-9.8174e-004
288	2.5199e-004	1.0779e-002	5.8063e-002	-1.04e-003
289	-1.2812e-003	1.0276e-002	5.5841e-002	-1.1164e-003
290	3.5714e-003	1.0159e-002	5.5766e-002	-7.1363e-004
291	2.4697e-003	9.6198e-003	5.6744e-002	-8.69e-004
292	1.0848e-003	1.0245e-002	5.5821e-002	-9.0909e-004
293	1.388e-003	8.8288e-003	5.7423e-002	-9.6916e-004
294	-2.2009e-004	9.3928e-003	5.5372e-002	-1.0058e-003
295	1.071e-003	8.7681e-003	5.6285e-002	-9.2425e-004
296	7.1481e-004	8.4568e-003	5.5092e-002	-8.9833e-004
297	7.1205e-005	9.5993e-003	5.6608e-002	-1.0075e-003
298	-3.6423e-003	1.8382e-003	5.8853e-002	-8.1241e-004
299	-2.3305e-003	3.1516e-003	5.7568e-002	-9.5011e-004
300	-3.7243e-003	3.536e-003	5.865e-002	-7.6726e-004
301	-3.75e-003	2.5e-003	6.e-002	-6.3163e-004
302	-2.3923e-003	1.8382e-003	5.8853e-002	-8.7279e-004
303	-2.5913e-003	3.4566e-003	5.8909e-002	-8.1817e-004
304	2.6164e-004	1.7271e-003	5.5487e-002	-8.7961e-004
305	-9.8333e-004	2.6253e-003	5.6336e-002	-9.7593e-004
306	-8.5083e-004	7.2006e-004	5.6642e-002	-9.1806e-004
307	3.312e-004	4.3207e-004	5.6929e-002	-9.0864e-004
308	2.1546e-004	2.4265e-003	5.6456e-002	-9.1589e-004
309	-6.5708e-004	1.5826e-003	5.7758e-002	-9.3629e-004
310	-1.25e-003	6.25e-003	5.625e-002	-1.0535e-003
311	-1.175e-003	4.5901e-003	5.6532e-002	-1.0191e-003
312	1.7894e-004	5.4647e-003	5.5532e-002	-9.2148e-004
313	0.	6.25e-003	5.625e-002	-9.6548e-004
314	-1.25e-003	5.e-003	5.75e-002	-9.8421e-004
315	1.0773e-004	4.3382e-003	5.6353e-002	-9.3782e-004
316	-1.1423e-003	1.8382e-003	5.8853e-002	-9.228e-004
317	1.0773e-004	3.0882e-003	5.7603e-002	-9.5509e-004
318	-1.5209e-003	3.3183e-003	5.8814e-002	-8.9632e-004
319	-1.25e-003	2.5e-003	6.e-002	-8.9414e-004
320	1.1225e-004	1.8597e-003	5.8801e-002	-9.6745e-004
321	-2.3052e-004	3.5224e-003	5.8748e-002	-9.7087e-004
322	-1.1423e-003	3.0882e-003	5.7603e-002	-9.5371e-004
323	-5.e-003	2.8188e-003	5.78e-002	-8.7671e-004
324	-3.6941e-003	3.8073e-003	5.6922e-002	-1.0603e-003
325	-3.6653e-003	2.3437e-003	5.7104e-002	-9.8626e-004
326	-8.3333e-004	6.5245e-003	5.4904e-002	-1.0443e-003
327	-7.4282e-004	4.4052e-003	5.5211e-002	-1.0228e-003
328	-2.3314e-003	5.026e-003	5.5899e-002	-1.1591e-003
329	-9.9884e-004	1.0943e-003	5.5057e-002	-9.3798e-004
330	-2.3099e-003	1.7183e-003	5.6059e-002	-1.0127e-003
331	-1.0393e-003	2.6617e-003	5.4983e-002	-1.0238e-003
332	-3.6236e-003	4.1275e-003	5.5417e-002	-1.3424e-003
333	-2.3025e-003	3.706e-003	5.4669e-002	-1.2742e-003
334	-3.6692e-003	2.6675e-003	5.5604e-002	-1.2137e-003
335	-5.e-003	3.4312e-003	5.4719e-002	-1.6172e-003
336	-3.3333e-003	4.7221e-003	5.4157e-002	-1.5555e-003
337	-3.7432e-003	3.0202e-003	5.4081e-002	-1.5613e-003
338	-2.3538e-003	3.4122e-003	5.6045e-002	-1.1058e-003
339	3.7667e-003	-2.238e-003	5.8676e-002	-7.4868e-004
340	2.5379e-003	-3.3139e-003	5.7499e-002	-8.8039e-004
341	3.7656e-003	-3.7596e-003	5.8901e-002	-6.3332e-004
342	3.75e-003	-2.5e-003	6.e-002	-5.7293e-004
343	2.528e-003	-2.1891e-003	5.882e-002	-8.0601e-004
344	2.3125e-003	-3.7789e-003	5.9005e-002	-7.407e-004
345	2.8421e-004	-2.1276e-003	5.5662e-002	-8.7689e-004
346	1.4282e-003	-2.7321e-003	5.6448e-002	-9.3241e-004
347	1.4983e-003	-1.2309e-003	5.6603e-002	-9.1638e-004
348	3.743e-004	-1.0061e-003	5.6756e-002	-8.9586e-004
349	2.2151e-004	-2.5833e-003	5.6731e-002	-8.7823e-004
350	1.4297e-003	-1.6453e-003	5.7726e-002	-8.9485e-004
351	1.1719e-003	-6.3431e-003	5.6284e-002	-8.9824e-004
352	1.3404e-003	-4.4328e-003	5.637e-002	-9.3012e-004
353	1.431e-004	-5.6094e-003	5.5455e-002	-8.2807e-004
354	7.3197e-005	-5.9863e-003	5.637e-002	-8.28e-004
355	1.25e-003	-5.e-003	5.75e-002	-8.6658e-004
356	2.9081e-004	-4.1474e-003	5.6649e-002	-8.6485e-004
357	1.3297e-003	-2.1006e-003	5.8881e-002	-8.6414e-004
358	1.1603e-004	-3.0267e-003	5.7709e-002	-8.8385e-004
359	1.1391e-003	-3.7183e-003	5.8974e-002	-8.2781e-004
360	1.25e-003	-2.5e-003	6.e-002	-8.3557e-004
361	2.0654e-004	-1.9385e-003	5.8956e-002	-9.1373e-004
362	-7.8588e-007	-3.4023e-003	5.8907e-002	-9.0382e-004
363	1.3417e-003	-3.2e-003	5.7645e-002	-8.7674e-004
364	3.3333e-003	-4.7221e-003	5.4157e-002	-1.4447e-003
365	3.7334e-003	-4.205e-003	5.552e-002	-1.2374e-003
366	5.e-003	-3.5983e-003	5.5152e-002	-1.4282e-003
367	3.8559e-003	-2.9721e-003	5.4186e-002	-1.4765e-003
368	2.5283e-003	-3.8186e-003	5.4732e-002	-1.2161e-003
369	3.8198e-003	-2.8762e-003	5.5764e-002	-1.1488e-003
370	2.4744e-003	-5.1254e-003	5.5943e-002	-1.0473e-003
371	8.0776e-004	-6.5253e-003	5.4904e-002	-8.8715e-004
372	1.3616e-003	-4.8731e-003	5.5308e-002	-9.8837e-004
373	5.e-003	-2.8661e-003	5.7967e-002	-7.7416e-004
374	3.7649e-003	-3.9534e-003	5.7029e-002	-9.5423e-004
375	3.7998e-003	-2.5619e-003	5.7187e-002	-9.225e-004
376	1.417e-003	-3.1058e-003	5.5128e-002	-1.0087e-003
377	2.6446e-003	-2.075e-003	5.624e-002	-9.8806e-004
378	1.5155e-003	-1.3131e-003	5.5121e-002	-9.5032e-004
379	2.5715e-003	-3.5849e-003	5.6083e-002	-1.038e-003
380	-3.6643e-003	-1.1223e-002	6.0098e-002	-6.3515e-004
381	-2.3349e-003	-9.9689e-003	6.1133e-002	-8.6578e-004
382	-3.7101e-003	-1.1191e-002	6.1184e-002	-6.512e-004
383	-3.75e-003	-1.25e-002	6.e-002	-4.6461e-004
384	-2.345e-003	-1.1281e-002	6.0052e-002	-7.0326e-004
385	-2.5e-003	-1.125e-002	6.125e-002	-7.1841e-004
386	9.4857e-004	-8.3202e-003	6.0957e-002	-8.2427e-004
387	-7.602e-004	-8.9414e-003	6.1048e-002	-9.1117e-004
388	-4.8767e-004	-9.1862e-003	5.9811e-002	-8.5805e-004
389	1.256e-003	-9.3626e-003	6.0004e-002	-8.4313e-004
390	5.0432e-004	-9.4089e-003	6.1057e-002	-8.6275e-004
391	-9.658e-004	-1.0277e-002	5.9979e-002	-8.2212e-004
392	-1.25e-003	-8.75e-003	6.375e-002	-1.0343e-003
393	-1.031e-003	-8.7849e-003	6.2351e-002	-9.7562e-004
394	1.7044e-004	-8.18e-003	6.3508e-002	-9.1851e-004
395	-1.3642e-003	-1.0055e-002	6.2522e-002	-8.9982e-004
396	2.6243e-004	-8.9045e-003	6.2436e-002	-8.9033e-004
397	-1.0767e-003	-1.1354e-002	6.0007e-002	-7.6955e-004
398	3.6058e-004	-1.0424e-002	6.1323e-002	-8.7431e-004
399	-1.25e-003	-1.125e-002	6.125e-002	-7.8945e-004
