Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
64	-2.6227e-002	2.6227e-002	4.6056e-002	0.1243
65	-1.7721e-002	1.7721e-002	4.995e-002	0.14918
66	-8.9266e-003	8.9266e-003	5.2243e-002	0.16743
67	0.104	-5.65e-002	0.	-4.4098e-004
68	0.104	-5.5538e-002	-1.0382e-002	2.3504e-002
69	0.104	-5.2685e-002	-2.041e-002	3.252e-002
70	0.104	-4.8037e-002	-2.9743e-002	1.5404e-002
71	0.104	-4.1754e-002	-3.8064e-002	-3.0092e-002
72	0.104	-3.4049e-002	-4.5088e-002	-9.6611e-002
73	0.104	-2.5184e-002	-5.0577e-002	-0.16841
74	0.104	-1.5462e-002	-5.4343e-002	-0.2263
75	0.104	-5.2132e-003	-5.6259e-002	-0.25739
76	0.104	5.2132e-003	-5.6259e-002	-0.25596
77	0.104	1.5462e-002	-5.4343e-002	-0.22693
78	0.104	2.5184e-002	-5.0577e-002	-0.17926
79	0.104	3.4049e-002	-4.5088e-002	-0.12682
80	0.104	4.1754e-002	-3.8064e-002	-8.0898e-002
81	0.104	4.8037e-002	-2.9743e-002	-4.6835e-002
82	0.104	5.2685e-002	-2.041e-002	-2.2712e-002
83	0.104	5.5538e-002	-1.0382e-002	-9.5073e-003
84	0.104	5.65e-002	3.4891e-018	-1.0783e-003
85	0.104	5.5538e-002	1.0382e-002	6.8261e-003
86	0.104	5.2685e-002	2.041e-002	2.1136e-002
87	0.104	4.8037e-002	2.9743e-002	4.5381e-002
88	0.104	4.1754e-002	3.8064e-002	8.0722e-002
89	0.104	3.4049e-002	4.5088e-002	0.12765
90	0.104	2.5184e-002	5.0577e-002	0.17996
91	0.104	1.5462e-002	5.4343e-002	0.22685
92	0.104	5.2132e-003	5.6259e-002	0.25641
93	0.104	-5.2132e-003	5.6259e-002	0.25726
94	0.104	-1.5462e-002	5.4343e-002	0.22666
95	0.104	-2.5184e-002	5.0577e-002	0.16933
96	0.104	-3.4049e-002	4.5088e-002	9.8033e-002
97	0.104	-4.1754e-002	3.8064e-002	3.0679e-002
98	0.104	-4.8037e-002	2.9743e-002	-1.6529e-002
99	0.104	-5.2685e-002	2.041e-002	-3.5235e-002
100	0.104	-5.5538e-002	1.0382e-002	-2.6779e-002
101	-0.104	-5.65e-002	0.	1.7682e-003
102	9.0133e-002	-5.65e-002	0.	-1.5784e-003
103	7.6267e-002	-5.65e-002	0.	-1.3804e-003
104	6.24e-002	-5.65e-002	0.	-1.4509e-003
105	4.8533e-002	-5.65e-002	0.	-1.0782e-003
106	3.4667e-002	-5.65e-002	0.	-8.3611e-004
107	2.08e-002	-5.65e-002	0.	-6.5634e-004
108	6.9333e-003	-5.65e-002	0.	-3.1742e-004
109	-6.9333e-003	-5.65e-002	0.	-9.8174e-005
110	-2.08e-002	-5.65e-002	0.	8.2449e-005
111	-3.4667e-002	-5.65e-002	0.	1.6999e-004
112	-4.8533e-002	-5.65e-002	0.	2.9137e-004
113	-6.24e-002	-5.65e-002	0.	5.5131e-004
114	-7.6267e-002	-5.65e-002	0.	1.2602e-003
115	-9.0133e-002	-5.65e-002	0.	1.5371e-003
116	-0.104	-5.5538e-002	1.0382e-002	-4.5009e-003
117	-0.104	-5.2685e-002	2.041e-002	2.4137e-003
118	-0.104	-4.8037e-002	2.9743e-002	3.2174e-002
119	-0.104	-4.1754e-002	3.8064e-002	8.3145e-002
120	-0.104	-3.4049e-002	4.5088e-002	0.14849
121	-0.104	-2.5184e-002	5.0577e-002	0.21527
122	-0.104	-1.5462e-002	5.4343e-002	0.26697
123	-0.104	-5.2132e-003	5.6259e-002	0.29433
124	-0.104	5.2132e-003	5.6259e-002	0.29303
125	-0.104	1.5462e-002	5.4343e-002	0.26745
126	-0.104	2.5184e-002	5.0577e-002	0.22709
127	-0.104	3.4049e-002	4.5088e-002	0.1818
128	-0.104	4.1754e-002	3.8064e-002	0.13873
129	-0.104	4.8037e-002	2.9743e-002	0.10063
130	-0.104	5.2685e-002	2.041e-002	6.6145e-002
131	-0.104	5.5538e-002	1.0382e-002	3.4023e-002
132	-0.104	5.65e-002	-3.4891e-018	1.9412e-003
133	-0.104	5.5538e-002	-1.0382e-002	-3.0643e-002
134	-0.104	5.2685e-002	-2.041e-002	-6.2639e-002
135	-0.104	4.8037e-002	-2.9743e-002	-9.6175e-002
136	-0.104	4.1754e-002	-3.8064e-002	-0.13419
137	-0.104	3.4049e-002	-4.5088e-002	-0.17738
138	-0.104	2.5184e-002	-5.0577e-002	-0.22291
139	-0.104	1.5462e-002	-5.4343e-002	-0.26359
140	-0.104	5.2132e-003	-5.6259e-002	-0.28924
141	-0.104	-5.2132e-003	-5.6259e-002	-0.29034
142	-0.104	-1.5462e-002	-5.4343e-002	-0.26343
143	-0.104	-2.5184e-002	-5.0577e-002	-0.21081
144	-0.104	-3.4049e-002	-4.5088e-002	-0.14419
145	-0.104	-4.1754e-002	-3.8064e-002	-7.875e-002
146	-0.104	-4.8037e-002	-2.9743e-002	-2.8275e-002
147	-0.104	-5.2685e-002	-2.041e-002	-6.0783e-004
148	-0.104	-5.5538e-002	-1.0382e-002	7.2127e-003
149	0.	0.	5.65e-002	0.2266
150	0.	0.	-5.65e-002	-0.22444
151	-9.5161e-003	9.5161e-003	5.5693e-002	0.21585
152	-1.8891e-002	1.8891e-002	5.3248e-002	0.18783
153	-2.7959e-002	2.7959e-002	4.9097e-002	0.15038
154	-3.6502e-002	3.6502e-002	4.3126e-002	0.11096
155	-4.42e-002	4.42e-002	3.5194e-002	7.1111e-002
156	-5.0572e-002	5.0572e-002	2.5194e-002	3.5717e-002
157	-5.4926e-002	5.4926e-002	1.3243e-002	1.0993e-002
158	-5.65e-002	5.65e-002	-6.9389e-018	2.1205e-004
159	-5.4926e-002	5.4926e-002	-1.3243e-002	-1.0534e-002
160	-5.0572e-002	5.0572e-002	-2.5194e-002	-3.5161e-002
161	-4.42e-002	4.42e-002	-3.5194e-002	-6.9554e-002
162	-3.6502e-002	3.6502e-002	-4.3126e-002	-0.10865
163	-2.7959e-002	2.7959e-002	-4.9097e-002	-0.14768
164	-1.8891e-002	1.8891e-002	-5.3248e-002	-0.18448
165	-9.5161e-003	9.5161e-003	-5.5693e-002	-0.21262
166	5.65e-002	5.65e-002	0.	0.
167	9.5161e-003	9.5161e-003	-5.5693e-002	-0.20919
168	1.8891e-002	1.8891e-002	-5.3248e-002	-0.17552
169	2.7959e-002	2.7959e-002	-4.9097e-002	-0.13315
170	3.6502e-002	3.6502e-002	-4.3126e-002	-8.9712e-002
171	4.42e-002	4.42e-002	-3.5194e-002	-4.9883e-002
172	5.0572e-002	5.0572e-002	-2.5194e-002	-1.8298e-002
173	5.4926e-002	5.4926e-002	-1.3243e-002	-1.8192e-003
174	5.4926e-002	5.4926e-002	1.3243e-002	1.5869e-003
175	5.0572e-002	5.0572e-002	2.5194e-002	1.8199e-002
176	4.42e-002	4.42e-002	3.5194e-002	5.043e-002
177	3.6502e-002	3.6502e-002	4.3126e-002	9.0799e-002
178	2.7959e-002	2.7959e-002	4.9097e-002	0.13545
179	1.8891e-002	1.8891e-002	5.3248e-002	0.17787
180	9.5161e-003	9.5161e-003	5.5693e-002	0.21117
181	0.104	0.	5.3e-002	0.20725
182	0.104	1.034e-002	5.1982e-002	0.19571
183	0.104	2.0282e-002	4.8966e-002	0.16287
184	0.104	2.9445e-002	4.4068e-002	0.11954
185	0.104	3.7477e-002	3.7477e-002	7.7561e-002
186	0.104	4.4068e-002	2.9445e-002	4.4434e-002
187	0.104	4.8966e-002	2.0282e-002	2.0893e-002
188	0.104	5.1982e-002	1.034e-002	6.7865e-003
189	0.104	5.3e-002	2.6782e-017	-1.0597e-003
190	0.104	5.1982e-002	-1.034e-002	-9.4655e-003
191	0.104	4.8966e-002	-2.0282e-002	-2.2499e-002
192	0.104	4.4068e-002	-2.9445e-002	-4.5821e-002
193	0.104	3.7477e-002	-3.7477e-002	-7.7814e-002
194	0.104	2.9445e-002	-4.4068e-002	-0.1188
195	0.104	2.0282e-002	-4.8966e-002	-0.16194
196	0.104	1.034e-002	-5.1982e-002	-0.19557
197	0.104	3.0777e-017	-5.3e-002	-0.20744
198	0.104	-1.034e-002	-5.1982e-002	-0.19019
199	0.104	-2.0282e-002	-4.8966e-002	-0.14627
200	0.104	-2.9445e-002	-4.4068e-002	-8.5572e-002
201	0.104	-3.7477e-002	-3.7477e-002	-2.5799e-002
202	0.104	-4.4068e-002	-2.9445e-002	1.6497e-002
203	0.104	-4.8966e-002	-2.0282e-002	3.2606e-002
204	0.104	-5.1982e-002	-1.034e-002	2.3437e-002
205	0.104	-5.3e-002	-3.3273e-017	-4.1657e-004
206	0.104	-5.1982e-002	1.034e-002	-2.6673e-002
207	0.104	-4.8966e-002	2.0282e-002	-3.5266e-002
208	0.104	-4.4068e-002	2.9445e-002	-1.7643e-002
209	0.104	-3.7477e-002	3.7477e-002	2.6389e-002
210	0.104	-2.9445e-002	4.4068e-002	8.6898e-002
211	0.104	-2.0282e-002	4.8966e-002	0.14739
212	0.104	-1.034e-002	5.1982e-002	0.19115
213	9.1e-002	0.	5.3e-002	0.20277
214	7.8e-002	0.	5.3e-002	0.19739
215	6.5e-002	0.	5.3e-002	0.19171
216	5.2e-002	0.	5.3e-002	0.18631
217	3.9e-002	0.	5.3e-002	0.18091
218	2.6e-002	0.	5.3e-002	0.17638
219	1.3e-002	0.	5.3e-002	0.1735
220	-0.104	0.	5.3e-002	0.25019
221	-1.3e-002	0.	5.3e-002	0.17987
222	-2.6e-002	0.	5.3e-002	0.1897
223	-3.9e-002	0.	5.3e-002	0.19929
224	-5.2e-002	0.	5.3e-002	0.20935
225	-6.5e-002	0.	5.3e-002	0.21996
226	-7.8e-002	0.	5.3e-002	0.23039
227	-9.1e-002	0.	5.3e-002	0.24075
228	-0.104	-1.034e-002	5.1982e-002	0.23478
229	-0.104	-2.0282e-002	4.8966e-002	0.19499
230	-0.104	-2.9445e-002	4.4068e-002	0.13784
231	-0.104	-3.7477e-002	3.7477e-002	7.8795e-002
232	-0.104	-4.4068e-002	2.9445e-002	3.0807e-002
233	-0.104	-4.8966e-002	2.0282e-002	2.2266e-003
234	-0.104	-5.1982e-002	1.034e-002	-4.3488e-003
235	-0.104	-5.3e-002	2.6782e-017	1.7516e-003
236	-0.104	-5.1982e-002	-1.034e-002	7.2508e-003
237	-0.104	-4.8966e-002	-2.0282e-002	-3.8949e-004
238	-0.104	-4.4068e-002	-2.9445e-002	-2.7082e-002
239	-0.104	-3.7477e-002	-3.7477e-002	-7.4448e-002
240	-0.104	-2.9445e-002	-4.4068e-002	-0.13362
241	-0.104	-2.0282e-002	-4.8966e-002	-0.19047
242	-0.104	-1.034e-002	-5.1982e-002	-0.23112
243	-0.104	-3.0777e-017	-5.3e-002	-0.24619
244	-0.104	1.034e-002	-5.1982e-002	-0.23652
245	-0.104	2.0282e-002	-4.8966e-002	-0.20803
246	-0.104	2.9445e-002	-4.4068e-002	-0.17019
247	-0.104	3.7477e-002	-3.7477e-002	-0.13112
248	-0.104	4.4068e-002	-2.9445e-002	-9.4982e-002
249	-0.104	4.8966e-002	-2.0282e-002	-6.2206e-002
250	-0.104	5.1982e-002	-1.034e-002	-3.0463e-002
251	-0.104	5.3e-002	-3.3273e-017	1.9526e-003
252	-0.104	5.1982e-002	1.034e-002	3.3864e-002
253	-0.104	4.8966e-002	2.0282e-002	6.5672e-002
254	-0.104	4.4068e-002	2.9445e-002	9.9427e-002
255	-0.104	3.7477e-002	3.7477e-002	0.13564
256	-0.104	2.9445e-002	4.4068e-002	0.1746
257	-0.104	2.0282e-002	4.8966e-002	0.21226
258	-0.104	1.034e-002	5.1982e-002	0.24046
259	5.65e-002	0.1015	0.	0.
260	5.65e-002	6.775e-002	0.	0.
261	5.65e-002	7.9e-002	0.	0.
262	5.65e-002	9.025e-002	0.	0.
263	5.5538e-002	0.1015	-1.0382e-002	8.9151e-005
264	5.2685e-002	0.1015	-2.041e-002	-5.864e-003
265	4.8037e-002	0.1015	-2.9743e-002	-2.3465e-002
266	4.1754e-002	0.1015	-3.8064e-002	-5.3918e-002
267	3.4049e-002	0.1015	-4.5088e-002	-9.266e-002
268	2.5184e-002	0.1015	-5.0577e-002	-0.13184
269	1.5462e-002	0.1015	-5.4343e-002	-0.16462
270	5.2132e-003	0.1015	-5.6259e-002	-0.18498
271	-5.2132e-003	0.1015	-5.6259e-002	-0.18881
272	-1.5462e-002	0.1015	-5.4343e-002	-0.17624
273	-2.5184e-002	0.1015	-5.0577e-002	-0.14937
274	-3.4049e-002	0.1015	-4.5088e-002	-0.11392
275	-4.1754e-002	0.1015	-3.8064e-002	-7.6641e-002
276	-4.8037e-002	0.1015	-2.9743e-002	-4.3612e-002
277	-5.2685e-002	0.1015	-2.041e-002	-2.0357e-002
278	-5.5538e-002	0.1015	-1.0382e-002	-7.1007e-003
279	-5.65e-002	0.1015	3.4891e-018	-1.2572e-004
280	-5.5538e-002	0.1015	1.0382e-002	5.1874e-003
281	-5.2685e-002	0.1015	2.041e-002	1.9796e-002
282	-4.8037e-002	0.1015	2.9743e-002	4.4684e-002
283	-4.1754e-002	0.1015	3.8064e-002	7.8507e-002
284	-3.4049e-002	0.1015	4.5088e-002	0.1171
285	-2.5184e-002	0.1015	5.0577e-002	0.15282
286	-1.5462e-002	0.1015	5.4343e-002	0.17896
287	-5.2132e-003	0.1015	5.6259e-002	0.19186
288	5.2132e-003	0.1015	5.6259e-002	0.18783
289	1.5462e-002	0.1015	5.4343e-002	0.16733
290	2.5184e-002	0.1015	5.0577e-002	0.13349
291	3.4049e-002	0.1015	4.5088e-002	9.3671e-002
292	4.1754e-002	0.1015	3.8064e-002	5.5067e-002
293	4.8037e-002	0.1015	2.9743e-002	2.3502e-002
294	5.2685e-002	0.1015	2.041e-002	5.5114e-003
295	5.5538e-002	0.1015	1.0382e-002	-4.1561e-004
296	-5.3e-002	9.5437e-002	0.	0.
297	-5.3e-002	5.9062e-002	0.	0.
298	-4.4714e-003	4.4714e-003	-5.2811e-002	-0.16865
299	-1.3349e-002	1.3349e-002	-5.1291e-002	-0.15678
300	-2.2021e-002	2.2021e-002	-4.8209e-002	-0.13502
301	-3.0311e-002	3.0311e-002	-4.3477e-002	-0.10819
302	4.7691e-003	4.7691e-003	5.2785e-002	0.16932
303	1.4228e-002	1.4228e-002	5.1055e-002	0.14993
304	2.3435e-002	2.3435e-002	4.7537e-002	0.12015
305	3.2167e-002	3.2167e-002	4.2123e-002	8.5406e-002
306	4.01e-002	4.01e-002	3.4655e-002	5.2737e-002
307	4.01e-002	4.01e-002	-3.4655e-002	-5.2242e-002
308	3.2167e-002	3.2167e-002	-4.2123e-002	-8.5246e-002
309	2.3435e-002	2.3435e-002	-4.7537e-002	-0.11825
310	1.4228e-002	1.4228e-002	-5.1055e-002	-0.14723
311	4.7691e-003	4.7691e-003	-5.2785e-002	-0.16619
312	-3.0311e-002	3.0311e-002	4.3477e-002	0.11001
313	-2.2021e-002	2.2021e-002	4.8209e-002	0.13741
314	-1.3349e-002	1.3349e-002	5.1291e-002	0.15911
315	-4.4714e-003	4.4714e-003	5.2811e-002	0.17209
316	9.7067e-002	-5.65e-002	0.	-1.0766e-003
317	-9.7067e-002	-5.65e-002	0.	1.7603e-003
318	-4.7666e-003	4.7666e-003	5.6299e-002	0.2237
319	-1.4231e-002	1.4231e-002	5.4679e-002	0.20402
320	-2.3475e-002	2.3475e-002	5.1392e-002	0.16961
321	-3.2313e-002	3.2313e-002	4.6348e-002	0.13084
322	-5.61e-002	5.61e-002	6.7133e-003	3.6015e-003
323	-5.61e-002	5.61e-002	-6.7133e-003	-3.4937e-003
324	-3.2313e-002	3.2313e-002	-4.6348e-002	-0.12825
325	-2.3475e-002	2.3475e-002	-5.1392e-002	-0.16659
326	-1.4231e-002	1.4231e-002	-5.4679e-002	-0.2004
327	-4.7666e-003	4.7666e-003	-5.6299e-002	-0.22147
328	4.7666e-003	4.7666e-003	-5.6299e-002	-0.21947
329	1.4231e-002	1.4231e-002	-5.4679e-002	-0.19386
330	2.3475e-002	2.3475e-002	-5.1392e-002	-0.15458
331	3.2313e-002	3.2313e-002	-4.6348e-002	-0.11132
332	4.0482e-002	4.0482e-002	-3.9414e-002	-6.9055e-002
333	4.0482e-002	4.0482e-002	3.9414e-002	6.9719e-002
334	3.2313e-002	3.2313e-002	4.6348e-002	0.11293
335	2.3475e-002	2.3475e-002	5.1392e-002	0.15703
336	1.4231e-002	1.4231e-002	5.4679e-002	0.19661
337	4.7666e-003	4.7666e-003	5.6299e-002	0.22152
338	9.75e-002	0.	5.3e-002	0.20492
339	6.5e-003	0.	5.3e-002	0.17259
340	-6.5e-003	0.	5.3e-002	0.17622
341	-9.75e-002	0.	5.3e-002	0.24545
342	-3.6724e-002	2.6466e-002	-4.5919e-002	-0.12549
343	-3.8892e-002	2.6872e-002	4.5682e-002	0.1273
344	-2.2135e-002	1.3256e-002	-5.1316e-002	-0.16311
345	-2.8154e-002	1.2659e-002	5.1466e-002	0.17218
346	-1.2438e-002	1.1082e-003	-5.2988e-002	-0.17539
347	5.0159e-002	3.8782e-002	3.6124e-002	4.761e-002
348	4.997e-002	3.8581e-002	-3.6339e-002	-4.7984e-002
349	-3.25e-003	-1.1311e-002	5.1779e-002	0.15883
350	3.8064e-002	2.786e-002	4.5087e-002	0.10185
351	4.1472e-002	2.9048e-002	-4.4331e-002	-9.4591e-002
352	2.9198e-002	1.2772e-002	5.1438e-002	0.1583
353	2.4128e-002	1.4627e-002	-5.0942e-002	-0.14928
354	9.5744e-003	-1.2674e-003	-5.2985e-002	-0.16997
355	9.2201e-002	2.6471e-002	4.5916e-002	0.12959
356	9.3031e-002	4.097e-002	3.3623e-002	5.3254e-002
357	9.716e-002	5.1644e-002	1.1914e-002	6.5141e-003
358	9.183e-002	4.5897e-002	-2.6504e-002	-2.761e-002
359	9.1911e-002	3.2438e-002	-4.1914e-002	-9.6704e-002
360	9.1954e-002	1.4044e-002	-5.1105e-002	-0.18059
361	9.326e-002	-6.3529e-003	-5.2618e-002	-0.19672
362	9.7177e-002	-2.7922e-002	-4.5049e-002	-9.7083e-002
363	9.4631e-002	-4.1653e-002	-3.2773e-002	-6.2047e-004
364	9.4631e-002	-5.1024e-002	-1.4338e-002	2.6048e-002
365	9.4631e-002	-5.2627e-002	6.2789e-003	-1.6303e-002
366	9.4631e-002	-4.6218e-002	2.594e-002	-2.3906e-002
367	9.4975e-002	-3.0378e-002	4.343e-002	8.0581e-002
368	-9.1921e-002	-2.6054e-002	4.6154e-002	0.1542
369	-9.3031e-002	-4.097e-002	3.3623e-002	5.0286e-002
370	-9.6068e-002	-5.1304e-002	1.3302e-002	-4.0111e-003
371	-9.4631e-002	-5.2627e-002	-6.2789e-003	6.0299e-003
372	-9.4631e-002	-4.6218e-002	-2.594e-002	-1.3787e-002
373	-9.4631e-002	-3.2773e-002	-4.1653e-002	-0.10636
374	-9.4631e-002	-1.4338e-002	-5.1024e-002	-0.21123
375	-9.4631e-002	6.2789e-003	-5.2627e-002	-0.23626
376	-9.4631e-002	2.594e-002	-4.6218e-002	-0.17714
377	-9.4631e-002	4.1653e-002	-3.2773e-002	-9.7603e-002
378	-9.6092e-002	5.1322e-002	-1.3232e-002	-3.3515e-002
379	-9.6055e-002	5.2483e-002	7.3863e-003	2.0542e-002
380	-9.6166e-002	4.5784e-002	2.6699e-002	7.8973e-002
381	-9.5412e-002	3.1273e-002	4.279e-002	0.15735
382	-6.2918e-002	5.2466e-002	-7.5016e-003	-3.0341e-003
383	-5.7405e-002	4.8748e-002	2.08e-002	2.237e-002
384	-5.6682e-002	4.438e-002	-2.8972e-002	-4.1947e-002
385	6.3096e-002	5.3e-002	-3.2453e-018	8.3857e-005
386	8.3104e-002	1.2542e-002	5.1495e-002	0.18155
387	7.3592e-002	1.0568e-002	5.1936e-002	0.18254
388	6.2423e-002	1.3848e-002	5.1159e-002	0.16726
389	4.472e-002	1.4597e-002	5.095e-002	0.15735
390	-4.4873e-002	1.3145e-002	5.1344e-002	0.18334
391	-5.802e-002	1.2153e-002	5.1588e-002	0.19703
392	-7.014e-002	9.3252e-003	5.2173e-002	0.2146
393	-8.1972e-002	1.2349e-002	5.1541e-002	0.21815
394	-4.0422e-003	-7.2078e-003	-5.2508e-002	-0.16501
395	-1.5706e-002	-6.3673e-003	5.2616e-002	0.17672
396	3.8942e-002	2.0637e-002	-4.8817e-002	-0.13129
397	2.3558e-002	4.7399e-003	-5.2788e-002	-0.1702
398	8.8939e-002	4.8495e-002	2.1383e-002	1.3522e-002
399	8.8996e-002	5.2951e-002	2.2809e-003	-4.3014e-004
400	8.9325e-002	5.094e-002	-1.4633e-002	-5.9471e-003
401	9.1691e-002	4.0041e-002	-3.4724e-002	-5.6165e-002
402	8.9079e-002	-2.0259e-002	-4.8975e-002	-0.14306
403	8.9758e-002	-3.4592e-002	-4.0155e-002	-4.8511e-002
404	8.9758e-002	-4.7325e-002	-2.386e-002	2.5495e-002
405	8.9758e-002	-5.2854e-002	-3.9333e-003	8.1244e-003
406	8.9758e-002	-5.0336e-002	1.6592e-002	-3.0536e-002
407	8.9758e-002	-4.0155e-002	3.4592e-002	1.0524e-002
408	8.7083e-002	-2.0309e-002	4.8954e-002	0.14303
409	-8.979e-002	-4.7835e-002	2.2821e-002	6.2368e-003
410	-8.9758e-002	-5.2854e-002	3.9333e-003	-2.0172e-003
411	-8.9758e-002	-5.0336e-002	-1.6592e-002	4.9581e-003
412	-8.9758e-002	-4.0155e-002	-3.4592e-002	-5.0884e-002
413	-8.9758e-002	-2.386e-002	-4.7325e-002	-0.16175
414	-8.9758e-002	-3.9333e-003	-5.2854e-002	-0.23346
415	-8.9758e-002	1.6592e-002	-5.0336e-002	-0.20893
416	-8.9758e-002	3.4592e-002	-4.0155e-002	-0.12964
417	-8.9758e-002	4.7325e-002	-2.386e-002	-5.7627e-002
418	-8.8779e-002	5.2921e-002	-2.8851e-003	-4.9637e-003
419	-8.9758e-002	5.0336e-002	1.6592e-002	3.8663e-002
420	-9.0428e-002	4.1288e-002	3.3231e-002	9.7676e-002
421	-9.0717e-002	2.4242e-002	4.7131e-002	0.1845
422	-6.2946e-002	5.258e-002	6.6621e-003	3.237e-003
423	-5.8609e-002	4.2016e-002	3.2306e-002	5.6519e-002
424	-4.8324e-002	3.4512e-002	4.0223e-002	9.4034e-002
425	6.7168e-002	4.9025e-002	2.0139e-002	-2.8873e-003
426	7.2196e-002	5.0349e-002	-1.6553e-002	2.4613e-003
427	6.6003e-002	-8.2684e-003	5.2351e-002	0.18219
428	4.2467e-002	-7.7087e-003	5.2436e-002	0.17325
429	1.8894e-002	-9.0403e-003	5.2223e-002	0.16271
430	-3.1998e-002	-9.0682e-003	5.2218e-002	0.18217
431	-5.85e-002	-1.0066e-002	5.2035e-002	0.20061
432	-8.2225e-002	-1.1435e-002	5.1752e-002	0.21594
433	5.7986e-002	4.4023e-002	-2.9512e-002	-1.9611e-002
434	-3.9203e-002	1.4203e-002	-5.1062e-002	-0.17248
435	-2.6697e-002	7.3498e-004	-5.2995e-002	-0.18568
436	-1.7332e-002	-9.3806e-003	-5.2163e-002	-0.1667
437	6.3688e-003	-1.3569e-002	5.1234e-002	0.14904
438	-1.349e-002	-1.7501e-002	5.0027e-002	0.14139
439	5.5076e-002	2.7183e-002	4.5498e-002	0.10464
440	5.5646e-002	2.9078e-002	-4.4311e-002	-9.3223e-002
441	3.8613e-002	1.1123e-002	-5.182e-002	-0.16373
442	2.216e-002	-6.4488e-003	-5.2606e-002	-0.16677
443	6.4029e-003	-1.2185e-002	-5.158e-002	-0.15085
444	8.3166e-002	3.8287e-002	3.6649e-002	5.9728e-002
